"","Choisy","Ecrins NP","La Meije","Lauvitel","Muraillette","Occidentale Ailefroide","Olan","Pelvoux","Persistent","Plat de la Selle","Rateau","Rocher de la Selle","Rouies","Sirac","Summits","Under Ice"
"Choisy",0,0,0.0849545264560679,0,0.203494573112691,0.203494573112691,0,0.321513014794735,0,0,0,0,0,0.128936531903778,0,0
"Ecrins NP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La Meije",0.0849545264560679,0,0,0.0919635069834798,0.236037831654332,0.378860861512438,0.225949298926863,0.526046813794699,0,0.166706440817544,0.0664100760592527,0.0581336797793413,0.353346889062585,0.203173302942813,0,0.091963506983479
"Lauvitel",0,0,0.0919635069834798,0,0.0307641337985033,0,0,0,0,0.253518453096148,0.229779428355957,0,0.0559539537695552,0.374353593181285,0,0.184565353593932
"Muraillette",0.203494573112691,0,0.236037831654332,0.0307641337985033,0,0,0.393692478716537,0.5260468137947,0,0.376456608474166,0.307892401704894,0.0307641337985033,0.176992346864903,0.311785956649708,0,0.217950612061542
"Occidentale Ailefroide",0.203494573112691,0,0.378860861512438,0,0,0,0.177938003546721,0.592357998071636,0,0.181375346146349,0.142907009690903,0,0.176992346864903,0.181375346146349,0,0
"Olan",0,0,0.225949298926863,0,0.393692478716537,0.177938003546721,0,0,0,0.254252567929422,0,0,0.0559539537695552,0.0633841934968449,0,0
"Pelvoux",0.321513014794735,0,0.526046813794699,0,0.5260468137947,0.592357998071636,0,0,0,0.38968610355196,0,0,0.558235831564079,0,0,0
"Persistent",0,0,0,0,0,0,0,0,0,0,0.0977182348220037,0.10836015027902,0,0,0,0.0969963973810822
"Plat de la Selle",0,0,0.166706440817544,0.253518453096148,0.376456608474166,0.181375346146349,0.254252567929422,0.38968610355196,0,0,0.0895480249456615,0,0.0559539537695552,0.125434234177163,0,0.0895480249456614
"Rateau",0,0,0.0664100760592527,0.229779428355957,0.307892401704894,0.142907009690903,0,0,0.0977182348220037,0.0895480249456615,0,0.125538539625276,0,0.221563767812901,0,0.0626139894889219
"Rocher de la Selle",0,0,0.0581336797793413,0,0.0307641337985033,0,0,0,0.10836015027902,0,0.125538539625276,0,0,0.168901366662059,0,0.0938196371770004
"Rouies",0,0,0.353346889062585,0.0559539537695552,0.176992346864903,0.176992346864903,0.0559539537695552,0.558235831564079,0,0.0559539537695552,0,0,0,0.0797937986650616,0,0
"Sirac",0.128936531903778,0,0.203173302942813,0.374353593181285,0.311785956649708,0.181375346146349,0.0633841934968449,0,0,0.125434234177163,0.221563767812901,0.168901366662059,0.0797937986650616,0,0,0.221563767812901
"Summits",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Under Ice",0,0,0.091963506983479,0.184565353593932,0.217950612061542,0,0,0,0.0969963973810822,0.0895480249456614,0.0626139894889219,0.0938196371770004,0,0.221563767812901,0,0
