"","desc","value"
"1","Root_state","0,1"
"2","mu","0.381446446697634"
"3","gamma_0","0.280230444187956"
"4","loglik.obs","-18.1428076208595"
"5","df","2"
"6","conv","0"
"7","n.obs","11"
"8","mntd.obs","47.3667225454545"
"9","mpd.obs","100.372489563636"
"10","runs","1000"
"11","mntd.mean.RD","43.5302263887273"
"12","mntd.sd.RD","11.2592447961419"
"13","mntd.obs.z.RD","-0.340741872673547"
"14","mntd.obs.rank.RD","602"
"15","mntd.obs.q.RD","0.601398601398601"
"16","mpd.mean.RD","103.823961440218"
"17","mpd.sd.RD","10.8461682263494"
"18","mpd.obs.z.RD","0.31822038940876"
"19","mpd.obs.rank.RD","301"
"20","mpd.obs.q.RD","0.300699300699301"
"21","n.mean.DAMOCLES","11.119"
"22","mntd.mean.DAMOCLES","45.7114977047092"
"23","mntd.sd.DAMOCLES","13.8566448764736"
"24","mntd.obs.z.DAMOCLES","-0.119453508082299"
"25","mntd.obs.rank.DAMOCLES","604"
"26","mntd.obs.q.DAMOCLES","0.603396603396603"
"27","mpd.mean.DAMOCLES","102.526228336647"
"28","mpd.sd.DAMOCLES","11.5206948484382"
"29","mpd.obs.z.DAMOCLES","0.18694521479342"
"30","mpd.obs.rank.DAMOCLES","399"
"31","mpd.obs.q.DAMOCLES","0.398601398601399"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
