"","desc","value"
"1","Root_state","0,1"
"2","mu","7.33299616071555e-16"
"3","gamma_0","0.0277169710821289"
"4","loglik.obs","-16.4553186096522"
"5","df","2"
"6","conv","0"
"7","n.obs","11"
"8","mntd.obs","54.8788695454545"
"9","mpd.obs","103.032918327273"
"10","runs","1000"
"11","mntd.mean.RD","43.5566657342727"
"12","mntd.sd.RD","11.1016684627767"
"13","mntd.obs.z.RD","-1.01986506344921"
"14","mntd.obs.rank.RD","838"
"15","mntd.obs.q.RD","0.837162837162837"
"16","mpd.mean.RD","104.320149363455"
"17","mpd.sd.RD","10.7457793867669"
"18","mpd.obs.z.RD","0.119789453128641"
"19","mpd.obs.rank.RD","383"
"20","mpd.obs.q.RD","0.382617382617383"
"21","n.mean.DAMOCLES","10.889"
"22","mntd.mean.DAMOCLES","59.5427006499481"
"23","mntd.sd.DAMOCLES","12.6995326477035"
"24","mntd.obs.z.DAMOCLES","0.367244309997261"
"25","mntd.obs.rank.DAMOCLES","360"
"26","mntd.obs.q.DAMOCLES","0.35964035964036"
"27","mpd.mean.DAMOCLES","107.650929561466"
"28","mpd.sd.DAMOCLES","6.70790272802069"
"29","mpd.obs.z.DAMOCLES","0.688443381103714"
"30","mpd.obs.rank.DAMOCLES","178"
"31","mpd.obs.q.DAMOCLES","0.177822177822178"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
