"","Choisy","Ecrins NP","La Meije","Lauvitel","Muraillette","Occidentale Ailefroide","Olan","Pelvoux","Persistent","Plat de la Selle","Rateau","Rocher de la Selle","Rouies","Sirac","Summits","Under Ice"
"Choisy",0,NA,NA,NA,NA,NA,NA,-1.61168471963691,NA,0.664316700845145,NA,NA,NA,-0.2792215141066,NA,NA
"Ecrins NP",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"La Meije",NA,NA,0,-1.99606541852696,-2.48458250546839,0.662074305909508,-2.22225748312464,-1.30354958081951,NA,0.577102033543348,NA,NA,-2.43561328791323,-0.406478180356397,NA,NA
"Lauvitel",NA,NA,-1.99606541852696,0,-0.19110356657407,-0.82094242486221,-2.33278397664863,-0.244559698645057,NA,NA,-3.27730691706619,-1.85292852146557,-1.13689957709284,-1.80395606261142,NA,-3.30006384399802
"Muraillette",NA,NA,-2.48458250546839,-0.19110356657407,0,0.634742939642801,-0.296787844847125,-0.73408292936493,NA,NA,-1.76839009246777,-1.61424828114501,0.0225067394735044,-1.792603883499,NA,-1.76080618219088
"Occidentale Ailefroide",NA,NA,0.662074305909508,-0.82094242486221,0.634742939642801,0,-0.241806792385075,-0.944305409955141,NA,0.336040124003441,NA,-1.72056398330865,-0.333537500275367,-1.83342676214158,NA,NA
"Olan",NA,NA,-2.22225748312464,-2.33278397664863,-0.296787844847125,-0.241806792385075,0,-0.529886294541124,NA,NA,-2.81220308762902,-3.55203756704237,NA,-3.93925702320084,NA,-2.83617807702343
"Pelvoux",-1.61168471963691,NA,-1.30354958081951,-0.244559698645057,-0.73408292936493,-0.944305409955141,-0.529886294541124,0,1.43938350755852,-1.79867391176088,-0.136257237329261,0.540301125981566,-0.707292957776842,0.56138855803926,NA,-0.115286760207542
"Persistent",NA,NA,NA,NA,NA,NA,NA,1.43938350755852,0,NA,-0.943968654151909,1.15942038907971,NA,NA,NA,-1.57724193068455
"Plat de la Selle",0.664316700845145,NA,0.577102033543348,NA,NA,0.336040124003441,NA,-1.79867391176088,NA,0,NA,NA,NA,-0.351214383320808,NA,NA
"Rateau",NA,NA,NA,-3.27730691706619,-1.76839009246777,NA,-2.81220308762902,-0.136257237329261,-0.943968654151909,NA,0,-2.48435394304612,-1.78443392171787,-0.543770978272634,NA,-1.43429224320455
"Rocher de la Selle",NA,NA,NA,-1.85292852146557,-1.61424828114501,-1.72056398330865,-3.55203756704237,0.540301125981566,1.15942038907971,NA,-2.48435394304612,0,-2.67638159925381,1.05679779501732,NA,-3.50391890008441
"Rouies",NA,NA,-2.43561328791323,-1.13689957709284,0.0225067394735044,-0.333537500275367,NA,-0.707292957776842,NA,NA,-1.78443392171787,-2.67638159925381,0,-3.29373510326046,NA,-1.77777925194371
"Sirac",-0.2792215141066,NA,-0.406478180356397,-1.80395606261142,-1.792603883499,-1.83342676214158,-3.93925702320084,0.56138855803926,NA,-0.351214383320808,-0.543770978272634,1.05679779501732,-3.29373510326046,0,NA,-0.575396637209165
"Summits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Under Ice",NA,NA,NA,-3.30006384399802,-1.76080618219088,NA,-2.83617807702343,-0.115286760207542,-1.57724193068455,NA,-1.43429224320455,-3.50391890008441,-1.77777925194371,-0.575396637209165,NA,0
