"","desc","value"
"1","Root_state","0,1"
"2","mu","0.324788039042513"
"3","gamma_0","0.159905816836948"
"4","loglik.obs","-21.7683033255979"
"5","df","2"
"6","conv","0"
"7","n.obs","11"
"8","mntd.obs","43.4835065454545"
"9","mpd.obs","103.080924472727"
"10","runs","1000"
"11","mntd.mean.RD","39.4399705422727"
"12","mntd.sd.RD","10.7370524820557"
"13","mntd.obs.z.RD","-0.376596464433751"
"14","mntd.obs.rank.RD","630"
"15","mntd.obs.q.RD","0.629370629370629"
"16","mpd.mean.RD","125.721983444727"
"17","mpd.sd.RD","11.255109296958"
"18","mpd.obs.z.RD","2.01162497623362"
"19","mpd.obs.rank.RD","43"
"20","mpd.obs.q.RD","0.042957042957043"
"21","n.mean.DAMOCLES","11.105"
"22","mntd.mean.DAMOCLES","43.3374261672312"
"23","mntd.sd.DAMOCLES","13.616062584253"
"24","mntd.obs.z.DAMOCLES","-0.0107285331070863"
"25","mntd.obs.rank.DAMOCLES","548"
"26","mntd.obs.q.DAMOCLES","0.547452547452547"
"27","mpd.mean.DAMOCLES","126.703104633526"
"28","mpd.sd.DAMOCLES","11.0582241851906"
"29","mpd.obs.z.DAMOCLES","2.13616397761529"
"30","mpd.obs.rank.DAMOCLES","35"
"31","mpd.obs.q.DAMOCLES","0.034965034965035"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
