"","Choisy","Ecrins NP","La Meije","Lauvitel","Muraillette","Occidentale Ailefroide","Olan","Pelvoux","Persistent","Plat de la Selle","Rateau","Rocher de la Selle","Rouies","Sirac","Summits","Under Ice"
"Choisy",0,-0.0316872978023266,0.583872774405652,-0.993988313471923,0.347158031828941,-0.0654417655894099,-0.215738063870324,-1.81411131477098,-1.80747038170359,0.58233299047226,-0.073682752005225,-0.267552459751491,0.775429423192544,0.163093187394853,-1.64094863421708,-1.14549916485924
"Ecrins NP",-0.0316872978023266,0,-0.538771662697954,1.20323496344821,-0.380635872972276,0.0981308910426923,0.304009555672218,0.359810322144376,2.20466943637677,-0.411701614491182,0.141813144113558,0.395917785013755,-0.94844296225744,-1.24505402633295,2.18350195167681,1.32430373290654
"La Meije",0.583872774405652,-0.538771662697954,0,-3.11689114878412,-2.58969193723106,0.348170084054437,-2.79122448470852,-1.10377747602996,-2.33796364313497,0.611433546312815,-0.553744479581986,-0.73616776767391,-2.10269768395686,-0.0706836509603569,-2.13716434631158,-1.8019033402528
"Lauvitel",-0.993988313471923,1.20323496344821,-3.11689114878412,0,-1.61254381613,-1.49232232800892,-3.45435936295463,-0.568624844194129,-0.906701093861061,-1.40342453064733,-2.7996402654595,-1.35866466402704,-3.29065545386992,-2.8764645973951,-0.541386254612882,-3.8738299471346
"Muraillette",0.347158031828941,-0.380635872972276,-2.58969193723106,-1.61254381613,0,0.867128039945096,-1.06915375729097,-0.606291393929963,-2.49560340604442,0.0860880592940669,-2.15129162886478,-1.95648088776943,-0.16821119225634,-1.54407356514249,-2.16880744581253,-3.46670948971265
"Occidentale Ailefroide",-0.0654417655894099,0.0981308910426923,0.348170084054437,-1.49232232800892,0.867128039945096,0,-0.424243712445091,-0.937971132430497,-1.85236555762079,0.140521802932502,0.0127747510784497,-1.42292243302172,0.275932273033741,-1.11252722455261,-1.61083538699441,-1.23761936064939
"Olan",-0.215738063870324,0.304009555672218,-2.79122448470852,-3.45435936295463,-1.06915375729097,-0.424243712445091,0,-0.585909994615653,-1.86813481056622,-0.486864976906378,-2.82048596962341,-3.49982905752746,-2.16843563936656,-3.58646567409138,-1.47953672251522,-4.16832834951349
"Pelvoux",-1.81411131477098,0.359810322144376,-1.10377747602996,-0.568624844194129,-0.606291393929963,-0.937971132430497,-0.585909994615653,0,0.670096852080308,-1.82131274598632,-0.160082869987769,0.436204922096662,-0.451524309572496,0.749492138033526,-1.28437739810425,-0.46113702113759
"Persistent",-1.80747038170359,2.20466943637677,-2.33796364313497,-0.906701093861061,-2.49560340604442,-1.85236555762079,-1.86813481056622,0.670096852080308,0,-2.26693136780963,-2.99424551028383,-0.622759312880897,-3.18819384599624,-3.66319738239793,0.506032873868415,-2.23002918712359
"Plat de la Selle",0.58233299047226,-0.411701614491182,0.611433546312815,-1.40342453064733,0.0860880592940669,0.140521802932502,-0.486864976906378,-1.82131274598632,-2.26693136780963,0,-0.370703445251985,-0.582232208185924,0.528401762514794,-0.0326555391438099,-2.11476736620119,-1.53108581719173
"Rateau",-0.073682752005225,0.141813144113558,-0.553744479581986,-2.7996402654595,-2.15129162886478,0.0127747510784497,-2.82048596962341,-0.160082869987769,-2.99424551028383,-0.370703445251985,0,-2.89915394303259,-2.76307413394373,-1.6214872249662,-1.97779886093351,-0.187977991956781
"Rocher de la Selle",-0.267552459751491,0.395917785013755,-0.73616776767391,-1.35866466402704,-1.95648088776943,-1.42292243302172,-3.49982905752746,0.436204922096662,-0.622759312880897,-0.582232208185924,-2.89915394303259,0,-3.57286385222074,-0.336393949844206,-1.93843928537311,-2.45847820020983
"Rouies",0.775429423192544,-0.94844296225744,-2.10269768395686,-3.29065545386992,-0.16821119225634,0.275932273033741,-2.16843563936656,-0.451524309572496,-3.18819384599624,0.528401762514794,-2.76307413394373,-3.57286385222074,0,-3.43554471754123,-2.78847952672377,-4.19150437668677
"Sirac",0.163093187394853,-1.24505402633295,-0.0706836509603569,-2.8764645973951,-1.54407356514249,-1.11252722455261,-3.58646567409138,0.749492138033526,-3.66319738239793,-0.0326555391438099,-1.6214872249662,-0.336393949844206,-3.43554471754123,0,-3.25247830889156,-2.73513080305072
"Summits",-1.64094863421708,2.18350195167681,-2.13716434631158,-0.541386254612882,-2.16880744581253,-1.61083538699441,-1.47953672251522,-1.28437739810425,0.506032873868415,-2.11476736620119,-1.97779886093351,-1.93843928537311,-2.78847952672377,-3.25247830889156,0,-0.462505762498243
"Under Ice",-1.14549916485924,1.32430373290654,-1.8019033402528,-3.8738299471346,-3.46670948971265,-1.23761936064939,-4.16832834951349,-0.46113702113759,-2.23002918712359,-1.53108581719173,-0.187977991956781,-2.45847820020983,-4.19150437668677,-2.73513080305072,-0.462505762498243,0
