"","desc","value"
"1","Root_state","0,1"
"2","mu","12.3201234880054"
"3","gamma_0","31.3603165450794"
"4","loglik.obs","-22.5071827328124"
"5","df","2"
"6","conv","0"
"7","n.obs","28"
"8","mntd.obs","22.0372388928571"
"9","mpd.obs","103.931927362434"
"10","runs","1000"
"11","mntd.mean.RD","24.8655851343214"
"12","mntd.sd.RD","2.8039269452746"
"13","mntd.obs.z.RD","1.00870896306012"
"14","mntd.obs.rank.RD","161"
"15","mntd.obs.q.RD","0.160839160839161"
"16","mpd.mean.RD","104.853861061968"
"17","mpd.sd.RD","4.38422001171935"
"18","mpd.obs.z.RD","0.210284542534357"
"19","mpd.obs.rank.RD","350"
"20","mpd.obs.q.RD","0.34965034965035"
"21","n.mean.DAMOCLES","27.972"
"22","mntd.mean.DAMOCLES","25.0120029856189"
"23","mntd.sd.DAMOCLES","3.33644442200669"
"24","mntd.obs.z.DAMOCLES","0.89159707655871"
"25","mntd.obs.rank.DAMOCLES","179"
"26","mntd.obs.q.DAMOCLES","0.178821178821179"
"27","mpd.mean.DAMOCLES","104.9662694545"
"28","mpd.sd.DAMOCLES","4.48207522908141"
"29","mpd.obs.z.DAMOCLES","0.230773032401265"
"30","mpd.obs.rank.DAMOCLES","368"
"31","mpd.obs.q.DAMOCLES","0.367632367632368"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
