"","desc","value"
"1","Root_state","0,1"
"2","mu","0.0363636390080632"
"3","gamma_0","0.0455847592111571"
"4","loglik.obs","-16.0542087977752"
"5","df","2"
"6","conv","0"
"7","n.obs","10"
"8","mntd.obs","36.792821"
"9","mpd.obs","85.6340575111111"
"10","runs","1000"
"11","mntd.mean.RD","46.4746888896"
"12","mntd.sd.RD","12.164379278239"
"13","mntd.obs.z.RD","0.795919600017736"
"14","mntd.obs.rank.RD","243"
"15","mntd.obs.q.RD","0.242757242757243"
"16","mpd.mean.RD","104.025130924356"
"17","mpd.sd.RD","11.9026679653521"
"18","mpd.obs.z.RD","1.54512193961721"
"19","mpd.obs.rank.RD","80"
"20","mpd.obs.q.RD","0.0799200799200799"
"21","n.mean.DAMOCLES","10.176"
"22","mntd.mean.DAMOCLES","55.2456103735681"
"23","mntd.sd.DAMOCLES","13.5656935118358"
"24","mntd.obs.z.DAMOCLES","1.36025403769209"
"25","mntd.obs.rank.DAMOCLES","62"
"26","mntd.obs.q.DAMOCLES","0.0619380619380619"
"27","mpd.mean.DAMOCLES","102.488994309238"
"28","mpd.sd.DAMOCLES","10.7947169448534"
"29","mpd.obs.z.DAMOCLES","1.56140609190897"
"30","mpd.obs.rank.DAMOCLES","50"
"31","mpd.obs.q.DAMOCLES","0.04995004995005"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
