"","Choisy","Ecrins NP","La Meije","Lauvitel","Muraillette","Occidentale Ailefroide","Olan","Pelvoux","Persistent","Plat de la Selle","Rateau","Rocher de la Selle","Rouies","Sirac","Summits","Under Ice"
"Choisy",0,0.660452018705379,-0.976131980768647,-4.87102086500957,-1.2066260050661,-1.12191974592911,-2.86557169489789,NA,-1.04889956690921,-2.01273958712939,-1.44886234068354,-1.7328010013389,-0.970387814136151,-5.89993959479512,-0.912462597590335,-1.09369671473449
"Ecrins NP",0.660452018705379,0,0.777670008724986,3.41954772914133,0.858207928330689,0.693188132300183,2.31371664248763,NA,1.08057957515875,1.84271385468355,1.76101897196437,1.99191632363874,1.19310918607219,3.95137944031426,0.958006216199069,1.00456875217625
"La Meije",-0.976131980768647,0.777670008724986,0,-3.22325170359099,-1.12969858999354,-0.7290657657801,-1.55102314723658,NA,-0.0423511916385913,-1.24955607428015,-0.639351111296994,-1.07544378943032,-0.734538742816459,-3.57738390610192,0.114867074284751,-0.0824183778022036
"Lauvitel",-4.87102086500957,3.41954772914133,-3.22325170359099,0,-0.319631269155217,-4.87102085891973,-1.9162694499512,NA,3.49247658398079,-2.37374584257336,1.73053786376802,-0.0393080637524417,-2.19017041674621,-1.14150646155985,3.35680431493955,0.993048552475933
"Muraillette",-1.2066260050661,0.858207928330689,-1.12969858999354,-0.319631269155217,0,-0.792680785073002,-1.16562567585729,NA,0.048821087927307,-0.655853208662636,1.20493920938957,-0.306347617943973,-0.585787478997794,-0.702589837289061,0.218560797722964,-0.908227939121581
"Occidentale Ailefroide",-1.12191974592911,0.693188132300183,-0.7290657657801,-4.87102085891973,-0.792680785073002,0,-1.37850278743132,NA,-1.04889956678269,-1.19252983306658,-1.8988704691921,-2.26304059687118,-1.22467887402746,-5.89993959365484,-0.912462597856304,-0.967358128666829
"Olan",-2.86557169489789,2.31371664248763,-1.55102314723658,-1.9162694499512,-1.16562567585729,-1.37850278743132,0,NA,1.77117933884957,-1.74394738043756,0.33229767225775,0.313429289132428,-1.20153621442686,-1.6453055171406,1.83464598391169,0.796961914559017
"Pelvoux",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Persistent",-1.04889956690921,1.08057957515875,-0.0423511916385913,3.49247658398079,0.048821087927307,-1.04889956678269,1.77117933884957,NA,0,1.17822155400319,-0.435779293378513,2.78933135575979,0.434942840390326,4.87118605248321,0.360101764796867,-1.22071258768348
"Plat de la Selle",-2.01273958712939,1.84271385468355,-1.24955607428015,-2.37374584257336,-0.655853208662636,-1.19252983306658,-1.74394738043756,NA,1.17822155400319,0,-0.227455501952597,-0.2706995776826,-0.87598188831604,-2.43642071366847,1.28348999296096,0.222246231425463
"Rateau",-1.44886234068354,1.76101897196437,-0.639351111296994,1.73053786376802,1.20493920938957,-1.8988704691921,0.33229767225775,NA,-0.435779293378513,-0.227455501952597,0,2.25116547694239,-0.116128783462371,1.94503793828561,1.38056367385241,1.75783257963589
"Rocher de la Selle",-1.7328010013389,1.99191632363874,-1.07544378943032,-0.0393080637524417,-0.306347617943973,-2.26304059687118,0.313429289132428,NA,2.78933135575979,-0.2706995776826,2.25116547694239,0,-0.545861523228149,0.00932069528518105,1.55020962142461,2.10552204026453
"Rouies",-0.970387814136151,1.19310918607219,-0.734538742816459,-2.19017041674621,-0.585787478997794,-1.22467887402746,-1.20153621442686,NA,0.434942840390326,-0.87598188831604,-0.116128783462371,-0.545861523228149,0,-2.88171675707913,0.570958513669254,0.459179998606898
"Sirac",-5.89993959479512,3.95137944031426,-3.57738390610192,-1.14150646155985,-0.702589837289061,-5.89993959365484,-1.6453055171406,NA,4.87118605248321,-2.43642071366847,1.94503793828561,0.00932069528518105,-2.88171675707913,0,4.26144952019894,2.01006577181246
"Summits",-0.912462597590335,0.958006216199069,0.114867074284751,3.35680431493955,0.218560797722964,-0.912462597856304,1.83464598391169,NA,0.360101764796867,1.28348999296096,1.38056367385241,1.55020962142461,0.570958513669254,4.26144952019894,0,0.300224752667517
"Under Ice",-1.09369671473449,1.00456875217625,-0.0824183778022036,0.993048552475933,-0.908227939121581,-0.967358128666829,0.796961914559017,NA,-1.22071258768348,0.222246231425463,1.75783257963589,2.10552204026453,0.459179998606898,2.01006577181246,0.300224752667517,0
