"","desc","value"
"1","Root_state","0,1"
"2","mu","0.0902465707946028"
"3","gamma_0","0.0449416061475928"
"4","loglik.obs","-9.24873868914288"
"5","df","2"
"6","conv","0"
"7","n.obs","5"
"8","mntd.obs","98.9802274"
"9","mpd.obs","127.2666992"
"10","runs","1000"
"11","mntd.mean.RD","78.8657613292"
"12","mntd.sd.RD","20.8137231601631"
"13","mntd.obs.z.RD","-0.966404036222534"
"14","mntd.obs.rank.RD","822"
"15","mntd.obs.q.RD","0.821178821178821"
"16","mpd.mean.RD","121.8277827726"
"17","mpd.sd.RD","24.7921893581383"
"18","mpd.obs.z.RD","-0.219380239027362"
"19","mpd.obs.rank.RD","514"
"20","mpd.obs.q.RD","0.513486513486514"
"21","n.mean.DAMOCLES","5.023"
"22","mntd.mean.DAMOCLES",NA
"23","mntd.sd.DAMOCLES",NA
"24","mntd.obs.z.DAMOCLES",NA
"25","mntd.obs.rank.DAMOCLES","704"
"26","mntd.obs.q.DAMOCLES","0.703296703296703"
"27","mpd.mean.DAMOCLES",NA
"28","mpd.sd.DAMOCLES",NA
"29","mpd.obs.z.DAMOCLES",NA
"30","mpd.obs.rank.DAMOCLES","397"
"31","mpd.obs.q.DAMOCLES","0.396603396603397"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
