"","PIst","tips","node.time","node.ID"
"361",0.0147876968331652,19,89.460939,361
"362",-0.00686390214476873,15,85.249557,362
"363",-0.0263699907862014,13,56.971438,363
"364",-0.0336785126548398,12,38.044223,364
"365",-0.0686806131411519,9,37.581779,365
"366",0.0174218048181369,4,36.101129,366
"367",0.0230764289376197,3,15.904808,367
"368",0,2,11.956102,368
"369",-0.0411525427508783,5,12.178391,369
"370",-0.0678853123236098,4,10.604175,370
"371",0,2,8.641302,371
"372",0,2,1.801823,372
"373",NA,3,37.301558,373
"374",NA,2,31.486985,374
"375",NA,2,0.921966,375
"376",-0.00375866723454799,4,48.217516,376
"377",0.0256941575815383,3,40.920184,377
"378",0,2,32.534776,378
"379",0.0596693070107038,8,101.200471,379
"380",0.0377440088633386,7,60.886628,380
"381",0.00269079389113813,6,17.461302,381
"382",-0.00884310371315733,4,13.989141,382
"383",-0.020754723703013,3,5.900435,383
"384",NA,2,0.366813,384
"385",NA,2,8.851027,385
"386",0.0606125303215632,6,63.577104,386
"387",0.0942140229233264,5,57.072615,387
"388",0.103955429665675,4,51.105027,388
"389",-0.00493542728429275,3,15.661816,389
"390",NA,2,14.747783,390
"391",-0.0304404483071825,38,137.533977,391
"392",-0.0327762495364798,37,88.271576,392
"393",-0.00790943198097582,21,54.93324,393
"394",-0.0128933120809673,20,34.180268,394
"395",-0.023390199660035,15,28.767754,395
"396",0.0292205409472348,8,28.209547,396
"397",-0.000756613874596468,7,22.203236,397
"398",-0.0232613242023507,6,12.296524,398
"399",-0.0230853531906021,5,11.590804,399
"400",-0.0328536468308225,3,9.591376,400
"401",NA,2,0.986168,401
"402",NA,2,2.583563,402
"403",0.1407859324074,7,24.186712,403
"404",0.101130582228196,6,23.12553,404
"405",0.0634810270261639,5,6.371614,405
"406",0.0709519225827532,4,4.807693,406
"407",0.0463932655018098,3,1.407481,407
"408",0,2,1.063562,408
"409",-0.0207732789016604,5,19.132813,409
"410",NA,4,14.198134,410
"411",NA,3,7.881729,411
"412",NA,2,4.234683,412
"413",-0.0259454841912246,16,76.405607,413
"414",0.0426034469987172,9,24.887494,414
"415",0.0339226796313168,8,14.07307,415
"416",0.0299592827492975,6,13.424009,416
"417",0.0269493610054591,5,8.984988,417
"418",0.0211693596045347,4,8.516973,418
"419",-0.000743908273424632,3,6.507925,419
"420",NA,2,6.334028,420
"421",NA,2,6.703838,421
"422",0.0038788764443235,7,56.967421,422
"423",NA,2,51.99577,423
"424",-0.023373569965905,5,8.720522,424
"425",-0.0559121610238527,3,7.915937,425
"426",0,2,0.652084,426
"427",NA,2,1.963905,427
"428",NA,3,273.521376,428
"429",NA,2,3.067741,429
