"","desc","value"
"1","Root_state","0,1"
"2","mu","30.765415660862"
"3","gamma_0","9.88888244298374"
"4","loglik.obs","-19.8340681063478"
"5","df","2"
"6","conv","0"
"7","n.obs","9"
"8","mntd.obs","39.4814854444444"
"9","mpd.obs","121.903561833333"
"10","runs","1000"
"11","mntd.mean.RD","45.8209000457778"
"12","mntd.sd.RD","13.3756186771506"
"13","mntd.obs.z.RD","0.473953000182555"
"14","mntd.obs.rank.RD","323"
"15","mntd.obs.q.RD","0.322677322677323"
"16","mpd.mean.RD","125.439022566278"
"17","mpd.sd.RD","13.7043708172692"
"18","mpd.obs.z.RD","0.257980521695262"
"19","mpd.obs.rank.RD","332"
"20","mpd.obs.q.RD","0.331668331668332"
"21","n.mean.DAMOCLES","9.008"
"22","mntd.mean.DAMOCLES","47.3081649871037"
"23","mntd.sd.DAMOCLES","18.3327844856034"
"24","mntd.obs.z.DAMOCLES","0.426922574080632"
"25","mntd.obs.rank.DAMOCLES","366"
"26","mntd.obs.q.DAMOCLES","0.365634365634366"
"27","mpd.mean.DAMOCLES","125.069911593274"
"28","mpd.sd.DAMOCLES","16.7512302296987"
"29","mpd.obs.z.DAMOCLES","0.189021923555607"
"30","mpd.obs.rank.DAMOCLES","324"
"31","mpd.obs.q.DAMOCLES","0.323676323676324"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
