"","desc","value"
"1","Root_state","0,1"
"2","mu","22.257126364571"
"3","gamma_0","21.0856980902119"
"4","loglik.obs","-24.9397833409835"
"5","df","2"
"6","conv","0"
"7","n.obs","18"
"8","mntd.obs","30.2268322222222"
"9","mpd.obs","116.91698848366"
"10","runs","1000"
"11","mntd.mean.RD","30.1373647682222"
"12","mntd.sd.RD","6.20593694004001"
"13","mntd.obs.z.RD","-0.0144164297614376"
"14","mntd.obs.rank.RD","516"
"15","mntd.obs.q.RD","0.515484515484515"
"16","mpd.mean.RD","125.705632961869"
"17","mpd.sd.RD","6.65962315003436"
"18","mpd.obs.z.RD","1.31969096151692"
"19","mpd.obs.rank.RD","115"
"20","mpd.obs.q.RD","0.114885114885115"
"21","n.mean.DAMOCLES","18.054"
"22","mntd.mean.DAMOCLES","29.9992365755298"
"23","mntd.sd.DAMOCLES","6.87181552793666"
"24","mntd.obs.z.DAMOCLES","-0.0331201624617428"
"25","mntd.obs.rank.DAMOCLES","556"
"26","mntd.obs.q.DAMOCLES","0.555444555444555"
"27","mpd.mean.DAMOCLES","125.687992255875"
"28","mpd.sd.DAMOCLES","7.15372479831289"
"29","mpd.obs.z.DAMOCLES","1.22607508948106"
"30","mpd.obs.rank.DAMOCLES","104"
"31","mpd.obs.q.DAMOCLES","0.103896103896104"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
