"","desc","value"
"1","Root_state","0,1"
"2","mu","0.0773978657933488"
"3","gamma_0","0.152897300948585"
"4","loglik.obs","-13.4966006680265"
"5","df","2"
"6","conv","0"
"7","n.obs","11"
"8","mntd.obs","44.028217"
"9","mpd.obs","71.3936741090909"
"10","runs","1000"
"11","mntd.mean.RD","32.9836823466364"
"12","mntd.sd.RD","7.64256685282065"
"13","mntd.obs.z.RD","-1.4451341893447"
"14","mntd.obs.rank.RD","933"
"15","mntd.obs.q.RD","0.932067932067932"
"16","mpd.mean.RD","69.19367284"
"17","mpd.sd.RD","2.67523370787252"
"18","mpd.obs.z.RD","-0.822358533617781"
"19","mpd.obs.rank.RD","785"
"20","mpd.obs.q.RD","0.784215784215784"
"21","n.mean.DAMOCLES","10.939"
"22","mntd.mean.DAMOCLES","40.3301469363255"
"23","mntd.sd.DAMOCLES","8.8297941753805"
"24","mntd.obs.z.DAMOCLES","-0.418817244232662"
"25","mntd.obs.rank.DAMOCLES","688"
"26","mntd.obs.q.DAMOCLES","0.687312687312687"
"27","mpd.mean.DAMOCLES","70.9770204735311"
"28","mpd.sd.DAMOCLES","2.48899713594863"
"29","mpd.obs.z.DAMOCLES","-0.167398198070249"
"30","mpd.obs.rank.DAMOCLES","544"
"31","mpd.obs.q.DAMOCLES","0.543456543456543"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
