"","desc","value"
"1","Root_state","0,1"
"2","mu","0.165433750034437"
"3","gamma_0","0.172795769314252"
"4","loglik.obs","-13.4515898388776"
"5","df","2"
"6","conv","0"
"7","n.obs","9"
"8","mntd.obs","35.1114107777778"
"9","mpd.obs","69.7821598333333"
"10","runs","1000"
"11","mntd.mean.RD","36.3196340581111"
"12","mntd.sd.RD","9.51215307379784"
"13","mntd.obs.z.RD","0.127018906335886"
"14","mntd.obs.rank.RD","467"
"15","mntd.obs.q.RD","0.466533466533467"
"16","mpd.mean.RD","69.1540912553333"
"17","mpd.sd.RD","3.48402330228083"
"18","mpd.obs.z.RD","-0.180271061215016"
"19","mpd.obs.rank.RD","521"
"20","mpd.obs.q.RD","0.520479520479521"
"21","n.mean.DAMOCLES","9.018"
"22","mntd.mean.DAMOCLES","41.7175476820769"
"23","mntd.sd.DAMOCLES","11.1148771765147"
"24","mntd.obs.z.DAMOCLES","0.594350868604979"
"25","mntd.obs.rank.DAMOCLES","291"
"26","mntd.obs.q.DAMOCLES","0.290709290709291"
"27","mpd.mean.DAMOCLES","70.4002183386826"
"28","mpd.sd.DAMOCLES","3.65866004302745"
"29","mpd.obs.z.DAMOCLES","0.168930290893551"
"30","mpd.obs.rank.DAMOCLES","358"
"31","mpd.obs.q.DAMOCLES","0.357642357642358"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
