"","desc","value"
"1","Root_state","0,1"
"2","mu","0.358457474831165"
"3","gamma_0","0.407786675105612"
"4","loglik.obs","-10.2865278503107"
"5","df","2"
"6","conv","0"
"7","n.obs","8"
"8","mntd.obs","46.88865675"
"9","mpd.obs","70.7432591428571"
"10","runs","1000"
"11","mntd.mean.RD","36.25901165475"
"12","mntd.sd.RD","10.791516543048"
"13","mntd.obs.z.RD","-0.985000120497214"
"14","mntd.obs.rank.RD","837"
"15","mntd.obs.q.RD","0.836163836163836"
"16","mpd.mean.RD","69.52423800875"
"17","mpd.sd.RD","3.40123875471047"
"18","mpd.obs.z.RD","-0.358405046519854"
"19","mpd.obs.rank.RD","607"
"20","mpd.obs.q.RD","0.606393606393606"
"21","n.mean.DAMOCLES","7.91"
"22","mntd.mean.DAMOCLES","38.9398897189516"
"23","mntd.sd.DAMOCLES","12.5990352109337"
"24","mntd.obs.z.DAMOCLES","-0.630902834857571"
"25","mntd.obs.rank.DAMOCLES","750"
"26","mntd.obs.q.DAMOCLES","0.749250749250749"
"27","mpd.mean.DAMOCLES","69.8110437092501"
"28","mpd.sd.DAMOCLES","4.03847671388289"
"29","mpd.obs.z.DAMOCLES","-0.230833430437381"
"30","mpd.obs.rank.DAMOCLES","537"
"31","mpd.obs.q.DAMOCLES","0.536463536463537"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
