"","desc","value"
"1","Root_state","0,1"
"2","mu","0.0517049135057029"
"3","gamma_0","0.0486235430485982"
"4","loglik.obs","-10.8041864288917"
"5","df","2"
"6","conv","0"
"7","n.obs","7"
"8","mntd.obs","58.700821"
"9","mpd.obs","99.9469041904762"
"10","runs","1000"
"11","mntd.mean.RD","69.4023621315714"
"12","mntd.sd.RD","14.795096485467"
"13","mntd.obs.z.RD","0.723316751741593"
"14","mntd.obs.rank.RD","239.5"
"15","mntd.obs.q.RD","0.239260739260739"
"16","mpd.mean.RD","122.122186864667"
"17","mpd.sd.RD","19.029041968629"
"18","mpd.obs.z.RD","1.16533889150848"
"19","mpd.obs.rank.RD","143.5"
"20","mpd.obs.q.RD","0.143356643356643"
"21","n.mean.DAMOCLES","7.029"
"22","mntd.mean.DAMOCLES",NA
"23","mntd.sd.DAMOCLES",NA
"24","mntd.obs.z.DAMOCLES",NA
"25","mntd.obs.rank.DAMOCLES","135"
"26","mntd.obs.q.DAMOCLES","0.134865134865135"
"27","mpd.mean.DAMOCLES",NA
"28","mpd.sd.DAMOCLES",NA
"29","mpd.obs.z.DAMOCLES",NA
"30","mpd.obs.rank.DAMOCLES","63"
"31","mpd.obs.q.DAMOCLES","0.0629370629370629"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
