"","desc","value"
"1","Root_state","0,1"
"2","mu","0.138819734186591"
"3","gamma_0","0.108317585022901"
"4","loglik.obs","-10.4831396165327"
"5","df","2"
"6","conv","0"
"7","n.obs","7"
"8","mntd.obs","54.4701865714286"
"9","mpd.obs","121.277533714286"
"10","runs","1000"
"11","mntd.mean.RD","68.632008573"
"12","mntd.sd.RD","15.3588521503769"
"13","mntd.obs.z.RD","0.922062525435788"
"14","mntd.obs.rank.RD","184.5"
"15","mntd.obs.q.RD","0.184315684315684"
"16","mpd.mean.RD","120.909828332286"
"17","mpd.sd.RD","19.5106401871996"
"18","mpd.obs.z.RD","-0.0188464027049834"
"19","mpd.obs.rank.RD","431.5"
"20","mpd.obs.q.RD","0.431068931068931"
"21","n.mean.DAMOCLES","6.931"
"22","mntd.mean.DAMOCLES","75.2926848195067"
"23","mntd.sd.DAMOCLES","20.4315791543463"
"24","mntd.obs.z.DAMOCLES","1.01913308270392"
"25","mntd.obs.rank.DAMOCLES","119"
"26","mntd.obs.q.DAMOCLES","0.118881118881119"
"27","mpd.mean.DAMOCLES","125.229656755716"
"28","mpd.sd.DAMOCLES","20.2120440515437"
"29","mpd.obs.z.DAMOCLES","0.195533070843907"
"30","mpd.obs.rank.DAMOCLES","348"
"31","mpd.obs.q.DAMOCLES","0.347652347652348"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
