"","desc","value"
"1","Root_state","0,1"
"2","mu","30.3235801748516"
"3","gamma_0","8.27006701302635"
"4","loglik.obs","-13.8550883150987"
"5","df","2"
"6","conv","0"
"7","n.obs","6"
"8","mntd.obs","70.147173"
"9","mpd.obs","148.935438066667"
"10","runs","1000"
"11","mntd.mean.RD","62.955320082"
"12","mntd.sd.RD","18.7122724157154"
"13","mntd.obs.z.RD","-0.384338831662154"
"14","mntd.obs.rank.RD","630"
"15","mntd.obs.q.RD","0.629370629370629"
"16","mpd.mean.RD","123.342209565067"
"17","mpd.sd.RD","20.5671716571223"
"18","mpd.obs.z.RD","-1.24437277659115"
"19","mpd.obs.rank.RD","980"
"20","mpd.obs.q.RD","0.979020979020979"
"21","n.mean.DAMOCLES","6.057"
"22","mntd.mean.DAMOCLES",NA
"23","mntd.sd.DAMOCLES",NA
"24","mntd.obs.z.DAMOCLES",NA
"25","mntd.obs.rank.DAMOCLES","614.5"
"26","mntd.obs.q.DAMOCLES","0.613886113886114"
"27","mpd.mean.DAMOCLES",NA
"28","mpd.sd.DAMOCLES",NA
"29","mpd.obs.z.DAMOCLES",NA
"30","mpd.obs.rank.DAMOCLES","904.5"
"31","mpd.obs.q.DAMOCLES","0.903596403596404"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
