"","desc","value"
"1","Root_state","0,1"
"2","mu","3.17306467702675"
"3","gamma_0","0.468549437035366"
"4","loglik.obs","-14.2349823261184"
"5","df","2"
"6","conv","0"
"7","n.obs","5"
"8","mntd.obs","75.022142"
"9","mpd.obs","90.8131442"
"10","runs","1000"
"11","mntd.mean.RD","72.4252788932"
"12","mntd.sd.RD","21.176510445149"
"13","mntd.obs.z.RD","-0.122629415905248"
"14","mntd.obs.rank.RD","550"
"15","mntd.obs.q.RD","0.549450549450549"
"16","mpd.mean.RD","104.6288289924"
"17","mpd.sd.RD","19.4691233646917"
"18","mpd.obs.z.RD","0.709620280975541"
"19","mpd.obs.rank.RD","291.5"
"20","mpd.obs.q.RD","0.291208791208791"
"21","n.mean.DAMOCLES","5.032"
"22","mntd.mean.DAMOCLES",NA
"23","mntd.sd.DAMOCLES",NA
"24","mntd.obs.z.DAMOCLES",NA
"25","mntd.obs.rank.DAMOCLES","539"
"26","mntd.obs.q.DAMOCLES","0.538461538461538"
"27","mpd.mean.DAMOCLES",NA
"28","mpd.sd.DAMOCLES",NA
"29","mpd.obs.z.DAMOCLES",NA
"30","mpd.obs.rank.DAMOCLES","260"
"31","mpd.obs.q.DAMOCLES","0.25974025974026"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
