"","desc","value"
"1","Root_state","0,1"
"2","mu","27.8079487670285"
"3","gamma_0","13.9039730181023"
"4","loglik.obs","-24.130905382941"
"5","df","2"
"6","conv","0"
"7","n.obs","13"
"8","mntd.obs","52.980313"
"9","mpd.obs","101.530671666667"
"10","runs","1000"
"11","mntd.mean.RD","42.1132915999231"
"12","mntd.sd.RD","8.2117660568387"
"13","mntd.obs.z.RD","-1.32334766052267"
"14","mntd.obs.rank.RD","902"
"15","mntd.obs.q.RD","0.901098901098901"
"16","mpd.mean.RD","105.117245249308"
"17","mpd.sd.RD","10.1787496218972"
"18","mpd.obs.z.RD","0.352358955261594"
"19","mpd.obs.rank.RD","299"
"20","mpd.obs.q.RD","0.298701298701299"
"21","n.mean.DAMOCLES","13.007"
"22","mntd.mean.DAMOCLES","43.3641479614387"
"23","mntd.sd.DAMOCLES","11.5494857381525"
"24","mntd.obs.z.DAMOCLES","-0.832605473228591"
"25","mntd.obs.rank.DAMOCLES","819"
"26","mntd.obs.q.DAMOCLES","0.818181818181818"
"27","mpd.mean.DAMOCLES","104.55131244181"
"28","mpd.sd.DAMOCLES","10.574737761737"
"29","mpd.obs.z.DAMOCLES","0.285646873066966"
"30","mpd.obs.rank.DAMOCLES","364"
"31","mpd.obs.q.DAMOCLES","0.363636363636364"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
