"","Choisy","Ecrins NP","La Meije","Lauvitel","Muraillette","Occidentale Ailefroide","Olan","Pelvoux","Persistent","Plat de la Selle","Rateau","Rocher de la Selle","Rouies","Sirac","Summits","Under Ice"
"Choisy",0,NA,-0.782003158204099,NA,-0.888504620827405,-1.12191973674737,NA,NA,NA,-1.08918534020223,-0.606417629869793,-0.72719888065658,-0.562238641989536,NA,NA,-0.689828014053408
"Ecrins NP",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"La Meije",-0.782003158204099,NA,0,NA,-1.07338800891154,NA,-0.149156991281153,NA,NA,-0.253156655591837,NA,NA,NA,NA,NA,NA
"Lauvitel",NA,NA,NA,0,-1.10112044005027,NA,-0.857756189059683,NA,NA,-0.976446858604941,-0.851086283227789,-1.64830733536274,0.0106172380832478,-0.836726552272741,NA,-1.66872328070817
"Muraillette",-0.888504620827405,NA,-1.07338800891154,-1.10112044005027,0,NA,-2.13762204797328,NA,NA,-1.57936750021375,2.05616052768162,0.403951356755037,-1.02123819561255,-0.276591615189064,NA,-0.870939954558625
"Occidentale Ailefroide",-1.12191973674737,NA,NA,NA,NA,0,-0.328194553196993,NA,NA,-0.418414381406325,NA,NA,NA,NA,NA,NA
"Olan",NA,NA,-0.149156991281153,-0.857756189059683,-2.13762204797328,-0.328194553196993,0,NA,NA,-0.965846322643518,-0.918715180674102,-0.644949915522129,0.017571404200324,NA,NA,-0.514513250226867
"Pelvoux",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"Persistent",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-1.16084230207173,2.19953702654486,NA,NA,NA,-1.24885319059922
"Plat de la Selle",-1.08918534020223,NA,-0.253156655591837,-0.976446858604941,-1.57936750021375,-0.418414381406325,-0.965846322643518,NA,NA,0,-0.950112886206308,-0.64988995967643,0.0281260649391236,-0.618182131535658,NA,-0.618998711570744
"Rateau",-0.606417629869793,NA,NA,-0.851086283227789,2.05616052768162,NA,-0.918715180674102,NA,-1.16084230207173,-0.950112886206308,0,2.07486031362585,NA,-1.11378478447569,NA,3.59812045048859
"Rocher de la Selle",-0.72719888065658,NA,NA,-1.64830733536274,0.403951356755037,NA,-0.644949915522129,NA,2.19953702654486,-0.64988995967643,2.07486031362585,0,NA,-1.37000663876322,NA,1.7539113095313
"Rouies",-0.562238641989536,NA,NA,0.0106172380832478,-1.02123819561255,NA,0.017571404200324,NA,NA,0.0281260649391236,NA,NA,0,NA,NA,0.213826019399838
"Sirac",NA,NA,NA,-0.836726552272741,-0.276591615189064,NA,NA,NA,NA,-0.618182131535658,-1.11378478447569,-1.37000663876322,NA,0,NA,-0.655358596762955
"Summits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
"Under Ice",-0.689828014053408,NA,NA,-1.66872328070817,-0.870939954558625,NA,-0.514513250226867,NA,-1.24885319059922,-0.618998711570744,3.59812045048859,1.7539113095313,0.213826019399838,-0.655358596762955,NA,0
