"","desc","value"
"1","Root_state","0,1"
"2","mu","0.288063035479513"
"3","gamma_0","0.89802055413112"
"4","loglik.obs","-10.1000970578879"
"5","df","2"
"6","conv","0"
"7","n.obs","14"
"8","mntd.obs","53.0126237142857"
"9","mpd.obs","110.83776421978"
"10","runs","1000"
"11","mntd.mean.RD","51.7946901857143"
"12","mntd.sd.RD","8.59446029021285"
"13","mntd.obs.z.RD","-0.141711461504846"
"14","mntd.obs.rank.RD","562"
"15","mntd.obs.q.RD","0.561438561438561"
"16","mpd.mean.RD","124.866295057681"
"17","mpd.sd.RD","8.12435068433992"
"18","mpd.obs.z.RD","1.72672640349484"
"19","mpd.obs.rank.RD","49"
"20","mpd.obs.q.RD","0.048951048951049"
"21","n.mean.DAMOCLES","14.053"
"22","mntd.mean.DAMOCLES","54.6755444753686"
"23","mntd.sd.DAMOCLES","9.27555449225586"
"24","mntd.obs.z.DAMOCLES","0.179279930107813"
"25","mntd.obs.rank.DAMOCLES","437"
"26","mntd.obs.q.DAMOCLES","0.436563436563437"
"27","mpd.mean.DAMOCLES","123.629040430327"
"28","mpd.sd.DAMOCLES","8.69902941024821"
"29","mpd.obs.z.DAMOCLES","1.47042567708503"
"30","mpd.obs.rank.DAMOCLES","74"
"31","mpd.obs.q.DAMOCLES","0.0739260739260739"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
