"","desc","value"
"1","Root_state","0,1"
"2","mu","0.137541241731714"
"3","gamma_0","0.0956712251435278"
"4","loglik.obs","-11.1225994119891"
"5","df","2"
"6","conv","0"
"7","n.obs","7"
"8","mntd.obs","50.3002828571429"
"9","mpd.obs","120.58254952381"
"10","runs","1000"
"11","mntd.mean.RD","70.8503797984286"
"12","mntd.sd.RD","16.887986031512"
"13","mntd.obs.z.RD","1.21684710675035"
"14","mntd.obs.rank.RD","117"
"15","mntd.obs.q.RD","0.116883116883117"
"16","mpd.mean.RD","123.612494520667"
"17","mpd.sd.RD","20.2168608172553"
"18","mpd.obs.z.RD","0.149872179674456"
"19","mpd.obs.rank.RD","352"
"20","mpd.obs.q.RD","0.351648351648352"
"21","n.mean.DAMOCLES","7.019"
"22","mntd.mean.DAMOCLES","75.5431395727528"
"23","mntd.sd.DAMOCLES","19.753017318034"
"24","mntd.obs.z.DAMOCLES","1.27792409175705"
"25","mntd.obs.rank.DAMOCLES","73.5"
"26","mntd.obs.q.DAMOCLES","0.0734265734265734"
"27","mpd.mean.DAMOCLES","124.037240346474"
"28","mpd.sd.DAMOCLES","20.741756528262"
"29","mpd.obs.z.DAMOCLES","0.166557293156792"
"30","mpd.obs.rank.DAMOCLES","362.5"
"31","mpd.obs.q.DAMOCLES","0.362137862137862"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
