"","desc","value"
"1","Root_state","0,1"
"2","mu","0.0421554888027811"
"3","gamma_0","0.0298895674273096"
"4","loglik.obs","-10.4625471593937"
"5","df","2"
"6","conv","0"
"7","n.obs","6"
"8","mntd.obs","98.0276456666667"
"9","mpd.obs","139.664542466667"
"10","runs","1000"
"11","mntd.mean.RD","75.4948151146667"
"12","mntd.sd.RD","19.2867674659834"
"13","mntd.obs.z.RD","-1.16830519120126"
"14","mntd.obs.rank.RD","873.5"
"15","mntd.obs.q.RD","0.872627372627373"
"16","mpd.mean.RD","124.337999711467"
"17","mpd.sd.RD","21.8629418197156"
"18","mpd.obs.z.RD","-0.701028383169313"
"19","mpd.obs.rank.RD","739.5"
"20","mpd.obs.q.RD","0.738761238761239"
"21","n.mean.DAMOCLES","5.966"
"22","mntd.mean.DAMOCLES",NA
"23","mntd.sd.DAMOCLES",NA
"24","mntd.obs.z.DAMOCLES",NA
"25","mntd.obs.rank.DAMOCLES","732"
"26","mntd.obs.q.DAMOCLES","0.731268731268731"
"27","mpd.mean.DAMOCLES",NA
"28","mpd.sd.DAMOCLES",NA
"29","mpd.obs.z.DAMOCLES",NA
"30","mpd.obs.rank.DAMOCLES","620"
"31","mpd.obs.q.DAMOCLES","0.619380619380619"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
