"","desc","value"
"1","Root_state","0,1"
"2","mu","0.140685553108261"
"3","gamma_0","0.461638980222498"
"4","loglik.obs","-96.0947495820187"
"5","df","2"
"6","conv","0"
"7","n.obs","117"
"8","mntd.obs","44.9989592564103"
"9","mpd.obs","258.814157120542"
"10","runs","1000"
"11","mntd.mean.RD","44.6608734966496"
"12","mntd.sd.RD","2.98074199070024"
"13","mntd.obs.z.RD","-0.113423355934696"
"14","mntd.obs.rank.RD","542"
"15","mntd.obs.q.RD","0.541458541458541"
"16","mpd.mean.RD","263.62696257901"
"17","mpd.sd.RD","3.65739737315158"
"18","mpd.obs.z.RD","1.31590991282438"
"19","mpd.obs.rank.RD","103"
"20","mpd.obs.q.RD","0.102897102897103"
"21","n.mean.DAMOCLES","116.607"
"22","mntd.mean.DAMOCLES","47.6970261754399"
"23","mntd.sd.DAMOCLES","3.10430257117106"
"24","mntd.obs.z.DAMOCLES","0.869137868223928"
"25","mntd.obs.rank.DAMOCLES","178"
"26","mntd.obs.q.DAMOCLES","0.177822177822178"
"27","mpd.mean.DAMOCLES","264.970170627989"
"28","mpd.sd.DAMOCLES","3.53850904101916"
"29","mpd.obs.z.DAMOCLES","1.73971959265461"
"30","mpd.obs.rank.DAMOCLES","52"
"31","mpd.obs.q.DAMOCLES","0.051948051948052"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
