"","desc","value"
"1","Root_state","0,1"
"2","mu","0.24527288778427"
"3","gamma_0","0.17731022699786"
"4","loglik.obs","-18.0241725264298"
"5","df","2"
"6","conv","0"
"7","n.obs","11"
"8","mntd.obs","62.0758084545455"
"9","mpd.obs","102.6686728"
"10","runs","1000"
"11","mntd.mean.RD","43.300532558"
"12","mntd.sd.RD","11.4188792664975"
"13","mntd.obs.z.RD","-1.64423105441104"
"14","mntd.obs.rank.RD","951"
"15","mntd.obs.q.RD","0.95004995004995"
"16","mpd.mean.RD","124.082205491745"
"17","mpd.sd.RD","11.6537951156605"
"18","mpd.obs.z.RD","1.83747289867571"
"19","mpd.obs.rank.RD","58"
"20","mpd.obs.q.RD","0.0579420579420579"
"21","n.mean.DAMOCLES","11.104"
"22","mntd.mean.DAMOCLES","46.9566261864294"
"23","mntd.sd.DAMOCLES","13.7132867640558"
"24","mntd.obs.z.DAMOCLES","-1.10252068145656"
"25","mntd.obs.rank.DAMOCLES","884"
"26","mntd.obs.q.DAMOCLES","0.883116883116883"
"27","mpd.mean.DAMOCLES","123.757725075882"
"28","mpd.sd.DAMOCLES","13.3425423706525"
"29","mpd.obs.z.DAMOCLES","1.58058724417235"
"30","mpd.obs.rank.DAMOCLES","68"
"31","mpd.obs.q.DAMOCLES","0.0679320679320679"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
