Id_station,Taxon_saisi,Taxon enregistré,Taxon_reference,Taxon_complet,Herb,inf_1m,1a4m,Sup_4m,Date,Secteur,Commune,Acces,Observateurs,Niveau,Programme,IdSophie,Pointage,Surface,Homogene,Exposition,Altitude,Micro-reliefs,Meso-relief_longitudinal,meso-relief_lateral,Canopee,Ligneux_hauts,Ligneux_bas,Ligneux_tbas,Herbaces,Mousses,Litiere,Codes_delphine,Remarques,Pdop,L93X,L93Y,Relue
3926,"Saxifraga paniculata Mill., 1768","Saxifraga paniculata Mill., 1768","Saxifraga paniculata Mill., 1768","Saxifraga paniculata Mill., 1768",+,,,,29/10/14,,,"Glacier noir, au pied de la paroi","Christophe Albert, Cédric Dentant",C,Autre,0,Carte IGN 1:25 000,100 m2,Oui,Sud Ouest,2280,"34 Casse, éboulis (partie inférieure à éléments les plus grossiers)",4,2,0,0,0,0,1,0,99,,1 germination d'érable !,0,967882.4399,6430096.383,oui
3927,"Saxifraga retusa Gouan, 1773","Saxifraga retusa Gouan, 1773","Saxifraga retusa Gouan, 1773","Saxifraga retusa Gouan, 1773",+,,,,29/10/14,,,glacier noir,"Cédric Dentant, Christophe Albert",P,Aucun programme complémentaire,0,GPS,10 m2,,Nord,2340,,,,0,0,0,0,0,0,0,,,0,967417.2405,6429864.782,oui
3928,"Androsace pubescens DC., 1805","Androsace pubescens DC., 1805","Androsace pubescens DC., 1805","Androsace pubescens DC., 1805",+,,,,29/10/14,,,glacier noir,"Cédric Dentant, Christophe Albert",P,Aucun programme complémentaire,0,GPS,10 m2,,Nord,2320,,,,0,0,0,0,0,0,0,,,0,967558.1551,6429936.516,oui
3929,"Festuca melanopsis Foggi, Gr.Rossi & M.A.Signorini","Festuca melanopsis Foggi, Gr.Rossi & M.A.Signorini","Festuca melanopsis Foggi, Gr.Rossi & M.A.Signorini","Festuca melanopsis Foggi, Gr.Rossi & M.A.Signorini",+,,,,29/10/14,,,"glacier noir, bas de la moraine","Cédric Dentant, Christophe Albert",P,Aucun programme complémentaire,0,GPS,10 m2,,Sud,2440,,,,0,0,0,0,0,0,0,,,0,966858.1981,6429956,oui
3929,"Poa cenisia All., 1789","Poa cenisia All., 1789","Poa cenisia All., 1789","Poa cenisia All., 1789",+,,,,29/10/14,,,"glacier noir, bas de la moraine","Cédric Dentant, Christophe Albert",P,Aucun programme complémentaire,0,GPS,10 m2,,Sud,2440,,,,0,0,0,0,0,0,0,,,0,966858.1981,6429956,oui
3929,"Saxifraga paniculata Mill., 1768","Saxifraga paniculata Mill., 1768","Saxifraga paniculata Mill., 1768","Saxifraga paniculata Mill., 1768",+,,,,29/10/14,,,"glacier noir, bas de la moraine","Cédric Dentant, Christophe Albert",P,Aucun programme complémentaire,0,GPS,10 m2,,Sud,2440,,,,0,0,0,0,0,0,0,,,0,966858.1981,6429956,oui
3902,"Acer opalus Mill., 1768","Acer opalus Mill., 1768","Acer opalus Mill., 1768","Acer opalus Mill., 1768",,+,1,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Acer pseudoplatanus L., 1753","Acer pseudoplatanus L., 1753","Acer pseudoplatanus L., 1753","Acer pseudoplatanus L., 1753",,,2,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Alnus alnobetula (Ehrh.) K.Koch, 1872","Alnus alnobetula (Ehrh.) K.Koch, 1872","Alnus alnobetula (Ehrh.) K.Koch, 1872","Alnus alnobetula (Ehrh.) K.Koch, 1872",,,1,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Astragalus monspessulanus L., 1753","Astragalus monspessulanus L., 1753","Astragalus monspessulanus L., 1753","Astragalus monspessulanus L., 1753",+,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Betula pendula Roth, 1788","Betula pendula Roth, 1788","Betula pendula Roth, 1788","Betula pendula Roth, 1788",,,2,2,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Briza media L., 1753","Briza media L., 1753","Briza media L., 1753","Briza media L., 1753",+,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Calamagrostis varia (Schrad.) Host, 1809","Calamagrostis varia (Schrad.) Host, 1809","Calamagrostis varia (Schrad.) Host, 1809","Calamagrostis varia (Schrad.) Host, 1809",1,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Cornus sanguinea L., 1753","Cornus sanguinea L., 1753","Cornus sanguinea L., 1753","Cornus sanguinea L., 1753",,1,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Corylus avellana L., 1753","Corylus avellana L., 1753","Corylus avellana L., 1753","Corylus avellana L., 1753",,,2,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Fragaria vesca L., 1753","Fragaria vesca L., 1753","Fragaria vesca L., 1753","Fragaria vesca L., 1753",+,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Fraxinus excelsior L., 1753","Fraxinus excelsior L., 1753","Fraxinus excelsior L., 1753","Fraxinus excelsior L., 1753",,,2,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Hieracium prenanthoides Vill., 1779","Hieracium prenanthoides Vill., 1779","Hieracium prenanthoides Vill., 1779","Hieracium prenanthoides Vill., 1779",+,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Larix decidua Mill., 1768","Larix decidua Mill., 1768","Larix decidua Mill., 1768","Larix decidua Mill., 1768",,+,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Laserpitium latifolium L., 1753","Laserpitium latifolium L., 1753","Laserpitium latifolium L., 1753","Laserpitium latifolium L., 1753",1,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Lilium martagon L., 1753","Lilium martagon L., 1753","Lilium martagon L., 1753","Lilium martagon L., 1753",+,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Lonicera xylosteum L., 1753","Lonicera xylosteum L., 1753","Lonicera xylosteum L., 1753","Lonicera xylosteum L., 1753",,1,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Plantago major L., 1753","Plantago major L., 1753","Plantago major L., 1753","Plantago major L., 1753",+,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Populus tremula L., 1753","Populus tremula L., 1753","Populus tremula L., 1753","Populus tremula L., 1753",,,1,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Rosa canina L., 1753","Rosa canina L., 1753","Rosa canina L., 1753","Rosa canina L., 1753",,+,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Rosa pimpinellifolia L., 1759","Rosa pimpinellifolia L., 1759","Rosa pimpinellifolia L., 1759","Rosa pimpinellifolia L., 1759",,1,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Rubus idaeus L., 1753","Rubus idaeus L., 1753","Rubus idaeus L., 1753","Rubus idaeus L., 1753",,1,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Salix caprea L., 1753","Salix caprea L., 1753","Salix caprea L., 1753","Salix caprea L., 1753",,,1,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Salix purpurea L., 1753","Salix purpurea L., 1753","Salix purpurea L., 1753","Salix purpurea L., 1753",,,2,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Salix triandra L., 1753","Salix triandra L., 1753","Salix triandra L., 1753","Salix triandra L., 1753",,,,2,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Sorbus aria (L.) Crantz, 1763","Sorbus aria (L.) Crantz, 1763","Sorbus aria (L.) Crantz, 1763","Sorbus aria (L.) Crantz, 1763",,,2,2,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Sorbus aucuparia L., 1753","Sorbus aucuparia L., 1753","Sorbus aucuparia L., 1753","Sorbus aucuparia L., 1753",,,1,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Tilia cordata Mill., 1768","Tilia cordata Mill., 1768","Tilia cordata Mill., 1768","Tilia cordata Mill., 1768",,,+,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Trifolium pratense L., 1753","Trifolium pratense L., 1753","Trifolium pratense L., 1753","Trifolium pratense L., 1753",+,,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3902,"Viburnum lantana L., 1753","Viburnum lantana L., 1753","Viburnum lantana L., 1753","Viburnum lantana L., 1753",,1,,,21/10/14,Vallouise,Pelvoux,sentier,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Est,1360,,3,2,5,20,85,60,50,0,0,,,0,974626.0095,6425001.543,oui
3901,"Solidago gigantea Aiton, 1789","Solidago gigantea Aiton, 1789","Solidago gigantea Aiton, 1789","Solidago gigantea Aiton, 1789",2,,,,14/10/14,,,piste bord de l'Onde,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,1180,,,,0,0,0,0,0,0,0,,,0,974941.2939,6421757.077,oui
3878,"Asparagus tenuifolius Lam., 1783","Asparagus tenuifolius Lam., 1783","Asparagus tenuifolius Lam., 1783","Asparagus tenuifolius Lam., 1783",+,,,,08/10/14,,,,Abdelbaki Benyoub,P,Aucun programme complémentaire,0,Carte IGN 1:25 000,10 m2,,Sud,1320,,,,0,0,0,0,0,0,0,,,0,944766.7098,6424296.695,oui
3876,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Adenostyles leucophylla (Willd.) Rchb., 1831","Adenostyles leucophylla (Willd.) Rchb., 1831","Adenostyles leucophylla (Willd.) Rchb., 1831","Adenostyles leucophylla (Willd.) Rchb., 1831",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Alchemilla alpina L., 1753","Alchemilla alpina L., 1753","Alchemilla alpina L., 1753","Alchemilla alpina L., 1753",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Cardamine resedifolia L., 1753","Cardamine resedifolia L., 1753","Cardamine resedifolia L., 1753","Cardamine resedifolia L., 1753",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Carex foetida All., 1785","Carex foetida All., 1785","Carex foetida All., 1785","Carex foetida All., 1785",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,,"Cryptogramma crispa (L.) R.Br., 1842","Cryptogramma crispa (L.) R.Br., 1842","Cryptogramma crispa (L.) R.Br., 1842",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,Festuca halleri All. subsp. halleri,Festuca halleri All. subsp. halleri,Festuca halleri All. subsp. halleri,Festuca halleri All. subsp. halleri,+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Juncus trifidus L., 1753","Juncus trifidus L., 1753","Juncus trifidus L., 1753","Juncus trifidus L., 1753",1,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Larix decidua Mill., 1768","Larix decidua Mill., 1768","Larix decidua Mill., 1768","Larix decidua Mill., 1768",,+,+,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Oxyria digyna (L.) Hill, 1768","Oxyria digyna (L.) Hill, 1768","Oxyria digyna (L.) Hill, 1768","Oxyria digyna (L.) Hill, 1768",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Poa alpina L., 1753","Poa alpina L., 1753","Poa alpina L., 1753","Poa alpina L., 1753",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Poa laxa Haenke, 1791","Poa laxa Haenke, 1791","Poa laxa Haenke, 1791","Poa laxa Haenke, 1791",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Primula hirsuta All., 1773","Primula hirsuta All., 1773","Primula hirsuta All., 1773","Primula hirsuta All., 1773",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Saxifraga bryoides L., 1753","Saxifraga bryoides L., 1753","Saxifraga bryoides L., 1753","Saxifraga bryoides L., 1753",1,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Saxifraga exarata Vill., 1779","Saxifraga exarata Vill., 1779","Saxifraga exarata Vill., 1779","Saxifraga exarata Vill., 1779",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Sempervivum montanum L., 1753","Sempervivum montanum L., 1753","Sempervivum montanum L., 1753","Sempervivum montanum L., 1753",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3876,"Silene acaulis subsp. bryoides (Jord.) Nyman, 1878","Silene acaulis subsp. bryoides (Jord.) Nyman, 1878","Silene acaulis subsp. bryoides (Jord.) Nyman, 1878","Silene acaulis subsp. bryoides (Jord.) Nyman, 1878",+,,,,07/10/14,,,sentier collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord Est,2260,"41 moraines frontales, latérales ou de fond, 3 Formations détritiques : matériel grossier dominant, 26 Débris rocheux en place ; pente très faible",2,1,2,0,1,5,20,5,70,,,0,970553.4752,6423988.357,oui
3877,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,Adenostyles alpina (L.) Bluff & Fingerh. subsp. alpina,+,,,,07/10/14,Vallouise,Pelvoux,sentier clapouse collet rascrouzet,Christophe Albert,P,Aucun programme complémentaire,0,GPS,100 m2,Oui,Nord,2620,"3 Formations détritiques : matériel grossier dominant, 35 cône ou tablier d'éboulis (partie médiane à éléments moyens)",3,2,0,0,0,0,10,2,90,,,0,969837.7013,6423054.82,oui
