"","desc","value"
"1","Root_state","0,1"
"2","mu","1.43747899464219e-16"
"3","gamma_0","0.0189519459449339"
"4","loglik.obs","-10.4438662729236"
"5","df","2"
"6","conv","0"
"7","n.obs","6"
"8","mntd.obs","52.7989206666667"
"9","mpd.obs","72.7130066666667"
"10","runs","1000"
"11","mntd.mean.RD","44.4861377371667"
"12","mntd.sd.RD","13.1183282256695"
"13","mntd.obs.z.RD","-0.633677004150103"
"14","mntd.obs.rank.RD","748.5"
"15","mntd.obs.q.RD","0.747752247752248"
"16","mpd.mean.RD","69.2344139977333"
"17","mpd.sd.RD","5.3442269736123"
"18","mpd.obs.z.RD","-0.650906611210425"
"19","mpd.obs.rank.RD","721.5"
"20","mpd.obs.q.RD","0.720779220779221"
"21","n.mean.DAMOCLES","6.13"
"22","mntd.mean.DAMOCLES","60.6459242909932"
"23","mntd.sd.DAMOCLES","10.2738811546882"
"24","mntd.obs.z.DAMOCLES","0.763781817813392"
"25","mntd.obs.rank.DAMOCLES","250"
"26","mntd.obs.q.DAMOCLES","0.24975024975025"
"27","mpd.mean.DAMOCLES","74.2903477007316"
"28","mpd.sd.DAMOCLES","3.50969165196429"
"29","mpd.obs.z.DAMOCLES","0.449424391223127"
"30","mpd.obs.rank.DAMOCLES","238"
"31","mpd.obs.q.DAMOCLES","0.237762237762238"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
