"","desc","value"
"1","Root_state","0,1"
"2","mu","1.2992448484084"
"3","gamma_0","0.23568545006222"
"4","loglik.obs","-44.3562471722895"
"5","df","2"
"6","conv","0"
"7","n.obs","16"
"8","mntd.obs","23.4475326875"
"9","mpd.obs","69.6565185083333"
"10","runs","1000"
"11","mntd.mean.RD","36.2076010304375"
"12","mntd.sd.RD","6.06084792416876"
"13","mntd.obs.z.RD","2.10532725826272"
"14","mntd.obs.rank.RD","21"
"15","mntd.obs.q.RD","0.020979020979021"
"16","mpd.mean.RD","73.0378452522083"
"17","mpd.sd.RD","3.07717940788757"
"18","mpd.obs.z.RD","1.09883965010549"
"19","mpd.obs.rank.RD","94"
"20","mpd.obs.q.RD","0.0939060939060939"
"21","n.mean.DAMOCLES","16.232"
"22","mntd.mean.DAMOCLES","37.6825100888617"
"23","mntd.sd.DAMOCLES","7.53363939911362"
"24","mntd.obs.z.DAMOCLES","1.88952200221271"
"25","mntd.obs.rank.DAMOCLES","17"
"26","mntd.obs.q.DAMOCLES","0.016983016983017"
"27","mpd.mean.DAMOCLES","73.3229809605302"
"28","mpd.sd.DAMOCLES","3.36773965202473"
"29","mpd.obs.z.DAMOCLES","1.08870127475339"
"30","mpd.obs.rank.DAMOCLES","105"
"31","mpd.obs.q.DAMOCLES","0.104895104895105"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
