"","desc","value"
"1","Root_state","0,1"
"2","mu","16.5710790341758"
"3","gamma_0","24.3042490726064"
"4","loglik.obs","-24.2871285968629"
"5","df","2"
"6","conv","0"
"7","n.obs","22"
"8","mntd.obs","29.9971900454545"
"9","mpd.obs","115.689540515152"
"10","runs","1000"
"11","mntd.mean.RD","27.6762538263182"
"12","mntd.sd.RD","4.51889852049031"
"13","mntd.obs.z.RD","-0.513606625289859"
"14","mntd.obs.rank.RD","684"
"15","mntd.obs.q.RD","0.683316683316683"
"16","mpd.mean.RD","125.723340738056"
"17","mpd.sd.RD","5.28079154666054"
"18","mpd.obs.z.RD","1.90005610603015"
"19","mpd.obs.rank.RD","43"
"20","mpd.obs.q.RD","0.042957042957043"
"21","n.mean.DAMOCLES","22.043"
"22","mntd.mean.DAMOCLES","27.9792973431618"
"23","mntd.sd.DAMOCLES","4.82861358277223"
"24","mntd.obs.z.DAMOCLES","-0.417903124303077"
"25","mntd.obs.rank.DAMOCLES","691"
"26","mntd.obs.q.DAMOCLES","0.69030969030969"
"27","mpd.mean.DAMOCLES","125.650976049198"
"28","mpd.sd.DAMOCLES","5.62310787316206"
"29","mpd.obs.z.DAMOCLES","1.77151777250979"
"30","mpd.obs.rank.DAMOCLES","59"
"31","mpd.obs.q.DAMOCLES","0.0589410589410589"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
