"","desc","value"
"1","Root_state","0,1"
"2","mu","27.6139978231274"
"3","gamma_0","10.2274053203887"
"4","loglik.obs","-20.8973692752251"
"5","df","2"
"6","conv","0"
"7","n.obs","10"
"8","mntd.obs","29.8450685"
"9","mpd.obs","110.3235262"
"10","runs","1000"
"11","mntd.mean.RD","42.2057710085"
"12","mntd.sd.RD","11.550613045759"
"13","mntd.obs.z.RD","1.07013389328616"
"14","mntd.obs.rank.RD","167"
"15","mntd.obs.q.RD","0.166833166833167"
"16","mpd.mean.RD","125.444657961111"
"17","mpd.sd.RD","11.8153469620915"
"18","mpd.obs.z.RD","1.27978736550233"
"19","mpd.obs.rank.RD","104"
"20","mpd.obs.q.RD","0.103896103896104"
"21","n.mean.DAMOCLES","9.911"
"22","mntd.mean.DAMOCLES","44.4075509835723"
"23","mntd.sd.DAMOCLES","17.160752825498"
"24","mntd.obs.z.DAMOCLES","0.848592286810102"
"25","mntd.obs.rank.DAMOCLES","176"
"26","mntd.obs.q.DAMOCLES","0.175824175824176"
"27","mpd.mean.DAMOCLES","126.158026836361"
"28","mpd.sd.DAMOCLES","12.9999840632858"
"29","mpd.obs.z.DAMOCLES","1.21804000368585"
"30","mpd.obs.rank.DAMOCLES","102"
"31","mpd.obs.q.DAMOCLES","0.101898101898102"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
