"","desc","value"
"1","Root_state","0,1"
"2","mu","0.107028812254505"
"3","gamma_0","0.238898299861304"
"4","loglik.obs","-18.4395008753538"
"5","df","2"
"6","conv","0"
"7","n.obs","18"
"8","mntd.obs","44.4335796111111"
"9","mpd.obs","127.387061398693"
"10","runs","1000"
"11","mntd.mean.RD","33.5693974168889"
"12","mntd.sd.RD","5.78903976298885"
"13","mntd.obs.z.RD","-1.8766812181323"
"14","mntd.obs.rank.RD","971"
"15","mntd.obs.q.RD","0.97002997002997"
"16","mpd.mean.RD","124.63944193317"
"17","mpd.sd.RD","6.69052122052185"
"18","mpd.obs.z.RD","-0.410673455020977"
"19","mpd.obs.rank.RD","616"
"20","mpd.obs.q.RD","0.615384615384615"
"21","n.mean.DAMOCLES","17.908"
"22","mntd.mean.DAMOCLES","36.9226221362602"
"23","mntd.sd.DAMOCLES","6.14097213528088"
"24","mntd.obs.z.DAMOCLES","-1.22308932680206"
"25","mntd.obs.rank.DAMOCLES","891"
"26","mntd.obs.q.DAMOCLES","0.89010989010989"
"27","mpd.mean.DAMOCLES","124.217692189939"
"28","mpd.sd.DAMOCLES","6.85782464842412"
"29","mpd.obs.z.DAMOCLES","-0.462153725304445"
"30","mpd.obs.rank.DAMOCLES","638"
"31","mpd.obs.q.DAMOCLES","0.637362637362637"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
