"","desc","value"
"1","Root_state","0,1"
"2","mu","0.271102581250668"
"3","gamma_0","0.166305348282694"
"4","loglik.obs","-17.5705811729226"
"5","df","2"
"6","conv","0"
"7","n.obs","10"
"8","mntd.obs","41.7459591"
"9","mpd.obs","115.754302155556"
"10","runs","1000"
"11","mntd.mean.RD","45.8245790574"
"12","mntd.sd.RD","11.9530705827152"
"13","mntd.obs.z.RD","0.341219432209988"
"14","mntd.obs.rank.RD","367"
"15","mntd.obs.q.RD","0.366633366633367"
"16","mpd.mean.RD","124.664165681444"
"17","mpd.sd.RD","12.8017131947956"
"18","mpd.obs.z.RD","0.695989934340277"
"19","mpd.obs.rank.RD","204"
"20","mpd.obs.q.RD","0.203796203796204"
"21","n.mean.DAMOCLES","10.025"
"22","mntd.mean.DAMOCLES","49.5561184358269"
"23","mntd.sd.DAMOCLES","15.1188018684198"
"24","mntd.obs.z.DAMOCLES","0.516585864660402"
"25","mntd.obs.rank.DAMOCLES","314"
"26","mntd.obs.q.DAMOCLES","0.313686313686314"
"27","mpd.mean.DAMOCLES","123.443275412224"
"28","mpd.sd.DAMOCLES","14.0146450299113"
"29","mpd.obs.z.DAMOCLES","0.548638459287263"
"30","mpd.obs.rank.DAMOCLES","240"
"31","mpd.obs.q.DAMOCLES","0.23976023976024"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
