"","desc","value"
"1","Root_state","0,1"
"2","mu","14.6882115814292"
"3","gamma_0","26.4387825513542"
"4","loglik.obs","-17.5560365322766"
"5","df","2"
"6","conv","0"
"7","n.obs","18"
"8","mntd.obs","43.3067933888889"
"9","mpd.obs","127.053628163399"
"10","runs","1000"
"11","mntd.mean.RD","33.2168581195556"
"12","mntd.sd.RD","5.8280803822571"
"13","mntd.obs.z.RD","-1.73126220085278"
"14","mntd.obs.rank.RD","961"
"15","mntd.obs.q.RD","0.96003996003996"
"16","mpd.mean.RD","124.419411772281"
"17","mpd.sd.RD","6.70208035801992"
"18","mpd.obs.z.RD","-0.393044584725914"
"19","mpd.obs.rank.RD","611"
"20","mpd.obs.q.RD","0.61038961038961"
"21","n.mean.DAMOCLES","17.854"
"22","mntd.mean.DAMOCLES","33.7659522668536"
"23","mntd.sd.DAMOCLES","6.38096087511819"
"24","mntd.obs.z.DAMOCLES","-1.49520445411893"
"25","mntd.obs.rank.DAMOCLES","924"
"26","mntd.obs.q.DAMOCLES","0.923076923076923"
"27","mpd.mean.DAMOCLES","124.931588169165"
"28","mpd.sd.DAMOCLES","6.52385708157161"
"29","mpd.obs.z.DAMOCLES","-0.325273832289817"
"30","mpd.obs.rank.DAMOCLES","595"
"31","mpd.obs.q.DAMOCLES","0.594405594405594"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
