"","desc","value"
"1","Root_state","0,1"
"2","mu","0.0248831954862472"
"3","gamma_0","0.253893101857878"
"4","loglik.obs","-12.5056130395622"
"5","df","2"
"6","conv","0"
"7","n.obs","23"
"8","mntd.obs","39.0727479565217"
"9","mpd.obs","120.910581675889"
"10","runs","1000"
"11","mntd.mean.RD","30.4815904638261"
"12","mntd.sd.RD","3.30696809123741"
"13","mntd.obs.z.RD","-2.59789549087575"
"14","mntd.obs.rank.RD","997.5"
"15","mntd.obs.q.RD","0.996503496503496"
"16","mpd.mean.RD","124.657680527731"
"17","mpd.sd.RD","4.08189179636744"
"18","mpd.obs.z.RD","0.91798093599064"
"19","mpd.obs.rank.RD","169.5"
"20","mpd.obs.q.RD","0.169330669330669"
"21","n.mean.DAMOCLES","22.877"
"22","mntd.mean.DAMOCLES","34.1571567717285"
"23","mntd.sd.DAMOCLES","3.55489806672455"
"24","mntd.obs.z.DAMOCLES","-1.38276572000908"
"25","mntd.obs.rank.DAMOCLES","910"
"26","mntd.obs.q.DAMOCLES","0.909090909090909"
"27","mpd.mean.DAMOCLES","124.172133153152"
"28","mpd.sd.DAMOCLES","3.7670612903165"
"29","mpd.obs.z.DAMOCLES","0.865807913889468"
"30","mpd.obs.rank.DAMOCLES","179"
"31","mpd.obs.q.DAMOCLES","0.178821178821179"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
