"","Choisy","Ecrins NP","La Meije","Lauvitel","Muraillette","Occidentale Ailefroide","Olan","Pelvoux","Persistent","Plat de la Selle","Rateau","Rocher de la Selle","Rouies","Sirac","Summits","Under Ice"
"Choisy",0,-0.0376632840240511,0.581708146889638,-0.992971305814274,0.314204668127181,-0.107943250352041,-0.252799392918816,-0.286581204952382,-1.74069178330502,-0.393820399334051,-0.105337527141265,-0.291525438709468,0.76426393243566,0.706227865120624,-1.58976854423031,-1.1306759524801
"Ecrins NP",-0.0376632840240511,0,-0.539971558607368,1.20445261430247,-0.389550736394141,0.0874181771126346,0.290367872061541,0.350756531474929,2.27858888863566,-0.413288738286343,0.124785610652822,0.380037035847715,-0.945468210515532,-1.23378689106602,2.26100867882089,1.33429737114692
"La Meije",0.581708146889638,-0.539971558607368,0,-0.374658350972667,0.458953040903971,-0.642492293652233,0.0619235348394346,1.41395793215176,-2.1851670017748,-0.137325304351798,-0.580068418595015,-0.744811120027396,0.909989620279299,0.518080593141472,-2.02677580056744,-1.71610270856701
"Lauvitel",-0.992971305814274,1.20445261430247,-0.374658350972667,0,-1.3912325276017,-0.455854556786499,-0.718175910659592,0.0763769973088628,-0.909434987486367,-1.38550697817377,1.43023010127485,1.11692630217912,-1.80592662248502,-1.0886511953898,-0.560437504003741,-0.210477203801239
"Muraillette",0.314204668127181,-0.389550736394141,0.458953040903971,-1.3912325276017,0,0.251385607988365,-0.855896581208458,0.932742727447893,-2.32775435240717,0.04668423885274,-0.0781180123047638,-0.16671254911078,-0.268918199446574,0.843356106580194,-2.05651731460215,-1.18655145013087
"Occidentale Ailefroide",-0.107943250352041,0.0874181771126346,-0.642492293652233,-0.455854556786499,0.251385607988365,0,-0.13753896599894,0.857048671487316,-1.7747613690422,-0.386693710017296,-0.0258480215501985,0.487958995296126,0.916719161423698,1.48680109894064,-1.56144844468096,-1.22242116565579
"Olan",-0.252799392918816,0.290367872061541,0.0619235348394346,-0.718175910659592,-0.855896581208458,-0.13753896599894,0,0.545768773101273,-1.78222018288139,-0.520250547874335,0.64847722114356,0.914460910453439,-2.08001094491648,1.37887918354439,-1.43895855523398,-0.505960270968995
"Pelvoux",-0.286581204952382,0.350756531474929,1.41395793215176,0.0763769973088628,0.932742727447893,0.857048671487316,0.545768773101273,0,-1.69846672454722,0.297739978786903,0.276411744633579,-0.38866348854273,1.12658909766484,-0.12482395310186,-1.25762399974786,-0.0219339713041038
"Persistent",-1.74069178330502,2.27858888863566,-2.1851670017748,-0.909434987486367,-2.32775435240717,-1.7747613690422,-1.78222018288139,-1.69846672454722,0,-2.17397188806092,-1.62516271888896,-1.89396424315841,-2.89415039603219,-3.26694923918962,0.482548074333927,-0.291167493641614
"Plat de la Selle",-0.393820399334051,-0.413288738286343,-0.137325304351798,-1.38550697817377,0.04668423885274,-0.386693710017296,-0.520250547874335,0.297739978786903,-2.17397188806092,0,-0.397535480994798,-0.598512854425325,0.505426501976761,0.65836438563332,-2.04016805452771,-1.49251922561593
"Rateau",-0.105337527141265,0.124785610652822,-0.580068418595015,1.43023010127485,-0.0781180123047638,-0.0258480215501985,0.64847722114356,0.276411744633579,-1.62516271888896,-0.397535480994798,0,-0.1446699336923,-0.560502978600888,-1.03756846724641,-1.87271034387229,2.24345598671958
"Rocher de la Selle",-0.291525438709468,0.380037035847715,-0.744811120027396,1.11692630217912,-0.16671254911078,0.487958995296126,0.914460910453439,-0.38866348854273,-1.89396424315841,-0.598512854425325,-0.1446699336923,0,-0.155743601194201,-1.56210912974939,-1.85017484550031,1.4806583329056
"Rouies",0.76426393243566,-0.945468210515532,0.909989620279299,-1.80592662248502,-0.268918199446574,0.916719161423698,-2.08001094491648,1.12658909766484,-2.89415039603219,0.505426501976761,-0.560502978600888,-0.155743601194201,0,0.522054500451107,-2.58273211537225,-1.65827250695862
"Sirac",0.706227865120624,-1.23378689106602,0.518080593141472,-1.0886511953898,0.843356106580194,1.48680109894064,1.37887918354439,-0.12482395310186,-3.26694923918962,0.65836438563332,-1.03756846724641,-1.56210912974939,0.522054500451107,0,-2.97510720937539,-2.04158515330482
"Summits",-1.58976854423031,2.26100867882089,-2.02677580056744,-0.560437504003741,-2.05651731460215,-1.56144844468096,-1.43895855523398,-1.25762399974786,0.482548074333927,-2.04016805452771,-1.87271034387229,-1.85017484550031,-2.58273211537225,-2.97510720937539,0,-0.486906626137142
"Under Ice",-1.1306759524801,1.33429737114692,-1.71610270856701,-0.210477203801239,-1.18655145013087,-1.22242116565579,-0.505960270968995,-0.0219339713041038,-0.291167493641614,-1.49251922561593,2.24345598671958,1.4806583329056,-1.65827250695862,-2.04158515330482,-0.486906626137142,0
