"","desc","value"
"1","Root_state","0,1"
"2","mu","0.0794107269465933"
"3","gamma_0","0.0209481091365849"
"4","loglik.obs","-6.98516262238281"
"5","df","2"
"6","conv","0"
"7","n.obs","3"
"8","mntd.obs","101.623271666667"
"9","mpd.obs","140.272573333333"
"10","runs","1000"
"11","mntd.mean.RD","94.1819101526667"
"12","mntd.sd.RD","35.0702427076147"
"13","mntd.obs.z.RD","-0.212184488600197"
"14","mntd.obs.rank.RD","466.5"
"15","mntd.obs.q.RD","0.466033966033966"
"16","mpd.mean.RD","118.334135827333"
"17","mpd.sd.RD","39.1783419329279"
"18","mpd.obs.z.RD","-0.559963398746121"
"19","mpd.obs.rank.RD","541.5"
"20","mpd.obs.q.RD","0.540959040959041"
"21","n.mean.DAMOCLES","3.04"
"22","mntd.mean.DAMOCLES",NA
"23","mntd.sd.DAMOCLES",NA
"24","mntd.obs.z.DAMOCLES",NA
"25","mntd.obs.rank.DAMOCLES","416"
"26","mntd.obs.q.DAMOCLES","0.415584415584416"
"27","mpd.mean.DAMOCLES",NA
"28","mpd.sd.DAMOCLES",NA
"29","mpd.obs.z.DAMOCLES",NA
"30","mpd.obs.rank.DAMOCLES","443"
"31","mpd.obs.q.DAMOCLES","0.442557442557443"
"32","loglik.mean.DAMOCLES",NA
"33","loglik.sd.DAMOCLES",NA
"34","loglik.obs.z.DAMOCLES",NA
"35","loglik.obs.rank.DAMOCLES",NA
"36","loglik.obs.q.DAMOCLES",NA
