"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.155210353403,14.4835497340521,2,-3.31315044547288,0.002,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.283551707526,32.7922985819217,117,-1.16873206102894,0.117,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.331259550217,16.194947370195,25,-1.9449580157143,0.025,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.052776795796,25.486737880224,29,-2.01967840880498,0.029,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.807481188105,15.7861286487559,2,-2.60752790338807,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.9489616281073,7.42733386790334,1,-4.33519339856964,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3191428384514,10.5931374454893,1,-3.49527635347435,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.336105760243,17.5482018219464,7,-2.26070687591758,0.007,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.132396211672,10.4551532732488,126,-1.1678032592841,0.126,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.098435399337,26.1528421284706,889,1.19946768869581,0.889,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.1641214809016,4.54428611238395,1,-4.32223727749752,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.271286188802,16.7642976692458,1,-2.84416279438898,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.4812257144444,7.2503614442216,7,-2.55996785087686,0.007,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.2008461211879,5.15230109322673,2,-2.76436357855295,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.861607887187,14.5871025756043,7,-2.26194055612996,0.007,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.1622162848111,8.71019227313549,1,-3.95389612562274,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8443963075867,3.60024764889676,1,-3.56617987418755,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,74.0397692457992,7.12088441840694,2,-2.6486896840249,0.002,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.3544665462605,15.7272547926141,188,-0.915915770365886,0.188,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,105.990867883884,42.9314616032477,44.5,-1.67900151059453,0.0445,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,72.033988048048,19.6799047593245,24,-1.96258302671652,0.024,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.7346554117451,27.9648263348889,105,-1.35811431916631,0.105,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.8205399169169,23.8288954999125,603,0.221474253101763,0.603,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
