"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.768938089439,14.5974191413773,2,-3.32934928556514,0.002,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.580524724725,32.3205827799005,127,-1.13309787679631,0.127,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.099922125368,15.9273690211081,17,-1.96310861106097,0.017,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.465333095448,25.0871430107213,12,-2.06829332798232,0.012,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.502584791013,15.2967220297087,2,-2.73639505638649,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.8901818228541,7.40625778464426,1,-4.33959360886571,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.4751820300139,10.7203035194329,1,-3.46837027015928,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.866194599565,16.9936436984555,7,-2.36567448815228,0.007,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.7605996391948,10.3801192377701,143,-1.14042673549102,0.143,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,150.690081446822,26.233784126271,886,1.21133279515536,0.886,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.1089422383298,4.74089790213972,1,-4.13134895462491,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.680064456844,16.7704402987331,1,-2.86749597007335,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.4950116755155,7.21740073333813,3,-2.57356891376664,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.9553886647581,5.20444416464745,5,-2.68950450588088,0.005,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.123474116066,14.3626466068255,7,-2.31552206577731,0.007,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.8806399140588,8.86086816232208,1,-3.85488402329145,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.9865832919757,3.66770810825326,1,-3.53935408948288,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.8332603281923,6.94707965178881,2,-2.68522963858027,0.002,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.8212736979837,15.6331736797366,184,-0.951287828402827,0.184,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,104.066520323323,42.0874419232004,51.5,-1.66694952502327,0.0515,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.1155625427428,19.9796719542127,34,-1.88716920023268,0.034,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.014319361695,27.6513371697802,98,-1.38362549317053,0.098,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,80.2827059146647,23.7747139024978,573,0.160478096644288,0.573,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.4832858603604,9.1500505164943,257,-0.728621353693687,0.257,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,49.1416857004277,10.0226484716113,14,-2.23481620744516,0.014,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.522618957958,20.0256685189358,127,-1.20683668238619,0.127,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.227139498999,11.4521578282844,561,0.164122092026962,0.561,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,104.207949337337,41.9946336970333,231,-0.384448533443879,0.231,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.6157070465465,3.99303415539277,54,-1.64748607141386,0.054,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,71.9528390568569,19.6313418705104,600,0.329912208032612,0.6,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.0718565198949,6.79123099735042,939,1.54641788016082,0.939,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.0772958835933,3.51001800702981,148,-1.05717870834746,0.148,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,50.8082784436436,11.3882451795389,559,0.149069635364585,0.559,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.3645895478555,8.31758789833927,85,-1.40713825082076,0.085,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,24.033304952414,2.81395026110432,146,-1.0773747202984,0.146,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.1092361340229,6.30114461347003,112,-1.21910648244965,0.112,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.331861181982,13.8106889870901,70,-1.50923292107048,0.07,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,72.6470834314314,21.1899322373971,839,1.00857605375054,0.839,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,131.769007198198,54.8196008487108,899,0.816754283296734,0.899,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.8473849419419,21.5613372145241,306,-0.554128924831266,0.306,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.1132536453676,8.26519996121185,67,-1.44302637446508,0.067,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.8494688025298,12.2803972289561,270,-0.587893596504828,0.27,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.8123373685352,21.4076359989775,240,-0.807723898271367,0.24,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.1136704040707,15.0991506138017,309,-0.528025519609529,0.309,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,107.671558239907,37.8342066010819,785,0.717147845762346,0.785,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.1665224916345,5.71928763799846,151,-1.03851671554356,0.151,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,52.7075689215579,12.4410239983334,49,-1.66422615700244,0.049,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.863299962053,7.23306677066456,58,-1.60978193047372,0.058,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.828812530427,5.63970863936331,65,-1.46615800087743,0.065,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,81.3789944228228,24.8752056236165,503,0.0438111585354096,0.503,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.6001699205634,10.5681826928457,370,-0.414809430963235,0.37,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.0805678356735,4.35166950205105,66,-1.53246371060282,0.066,999,"Summits","mntd","Poales",0,"Ecrins NP"
