"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.850082867042,13.9575691296976,1,-3.48778869118858,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.761490153881,34.057378648348,120,-1.13935219602591,0.12,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.637475783238,16.0728907652158,20,-2.04099619750713,0.02,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.708661696285,25.6894671059209,12,-1.99034487158609,0.012,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.020674146035,15.2840121642075,3,-2.70714020975004,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0963934273232,7.30440492997005,1,-4.42833617008357,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.6960404456715,10.1464739794006,1,-3.68628949381606,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.795525570778,17.3430926260219,9,-2.31393334480527,0.009,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.9270197129669,10.2375069209923,127,-1.17256922635089,0.127,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.457511987362,26.8798017354214,871,1.1164670337985,0.871,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3204855479138,4.69641547466851,1,-4.21552288300679,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.953751221835,17.3110245075772,2,-2.79376051468212,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.8599573714915,7.03093188228833,4,-2.69372882266175,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.7067108448448,5.06600848465357,2,-2.71391140641796,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.458049991617,14.1252018685631,3,-2.30733700798657,0.003,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.8084261629656,8.93176169608109,1,-3.81620183342883,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8261255085504,3.64194199434341,1,-3.52033610871988,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.5390409688038,7.1739047405456,3,-2.55931539199339,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,60.7742899375089,15.45545478843,204,-0.894484456757315,0.204,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,102.704473582583,43.0977517726521,70.5,-1.59626875539798,0.0705,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
