"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.959535511186,14.5370073302835,1,-3.35629633408424,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.893296544909,32.0170960506667,115,-1.18484060780767,0.115,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.303209410501,16.3325822917432,23,-1.98807769537042,0.023,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.431125037567,25.2418719375737,13,-2.05425978618272,0.013,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.242262711461,15.8050127024678,4,-2.63192148241466,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.1681087856398,7.13710672397194,1,-4.5421873546818,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.6901740387,10.7558282000689,1,-3.47690324974988,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.427901683269,18.7442286217473,13,-2.12135357737562,0.013,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.1389019783434,10.2889981837391,121,-1.18729419690177,0.121,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.51608296534,25.73821239857,874,1.16371102510304,0.874,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4903570121707,4.67504922542844,1,-4.27112473109828,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.231661105137,17.0041892374329,2,-2.8017076236949,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.505084512993,7.28850152772497,4,-2.54984525039868,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0252164942276,4.87744751885103,3,-2.88413228569356,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.214942658333,14.6696330111293,7,-2.20513312492492,0.007,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.6148780316237,9.04747522635335,1,-3.74600166135547,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,52.0198792374421,3.61309818277558,1,-3.60206475968064,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.7361515317745,6.98065125798951,2,-2.65840459583253,0.002,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.4175273647934,15.2378482098656,194,-0.949471428536962,0.194,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,106.177289427427,41.8977529163613,50,-1.72487556962049,0.05,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,72.0583165481482,20.2819995509874,26,-1.90552097444784,0.026,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.6876143353353,27.7749429462173,104,-1.3657054156854,0.104,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,79.092933036036,22.8729406844367,601,0.218821610348054,0.601,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.8647961596597,9.14330255836125,237,-0.770884748481546,0.237,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.8902342589863,10.0960005091086,12,-2.19367320598483,0.012,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,72.4806641473474,20.0914532030766,114,-1.2505693985092,0.114,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.5865344786787,11.4918372426163,547,0.132281469814415,0.547,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,106.821684299299,42.1513383946976,205,-0.445027631712378,0.205,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.7845985812241,3.95109647999036,49,-1.70771828087159,0.049,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.2849367561562,19.8118056143175,655,0.360619409604982,0.655,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.5539184075951,7.143367629699,923,1.40270243312776,0.923,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.0392512090478,3.62217813047291,159,-1.01394009242806,0.159,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,50.9571248761762,10.6507051587517,553,0.14541714381711,0.553,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.302011023254,8.43548833319522,95,-1.38005259469146,0.095,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8741942342086,2.8847627534715,165,-0.995772755949743,0.165,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.9447214792014,6.20952040016981,121,-1.21060099747912,0.121,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.224146204004,13.868147899288,73,-1.49521274611361,0.073,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,72.5339554644645,20.8496190619692,831,1.03046420840329,0.831,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,132.141999973974,56.6492777595287,868.5,0.783790240265817,0.8685,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.8213418123123,21.6054449331266,302,-0.551792268841452,0.302,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.5399080694583,8.37046913316516,73,-1.4758498910653,0.073,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,54.2086437863318,12.5579048214729,287,-0.603503688312872,0.287,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,73.0265939289289,22.311739694646,243,-0.784596629480355,0.243,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.4379275440997,14.8108194329975,304,-0.560198173104384,0.304,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,108.555751001335,37.1911641436056,778,0.705773201863549,0.778,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.3324417867868,5.70347956389288,154,-1.07048601468962,0.154,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.6441245551916,12.8093981179966,51,-1.68948087897669,0.051,999,"Plat de la Selle","mntd","Poales",0,"Ecrins NP"
"52",22,28.2196397727273,39.4569556982892,7.05877626369835,53,-1.59196374920577,0.053,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.6625269213006,5.58852166243689,79,-1.44983214247051,0.079,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,81.9129717399399,24.1336601706941,503,0.0230314944409065,0.503,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.6353345777206,10.8166490930528,362,-0.40853192779732,0.362,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.1058370298948,4.44394664100354,69,-1.50632879451943,0.069,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.3819086051289,7.42156380974559,85,-1.31615717558678,0.085,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
