"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.363136736937,14.3676583916743,1,-3.35434656943572,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.705644893257,32.3499259066777,118,-1.13593780706841,0.118,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.629801222556,16.3346526526968,16,-1.94659997063491,0.016,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.965904771772,24.8732123845085,16,-2.106207327533,0.016,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,114.112139658464,15.365676638899,2,-2.76378518216084,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0793514316504,7.73264936853543,1,-4.18088510364897,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.7901755228131,10.2957138122495,1,-3.64199862102532,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,121.953157639433,17.8641886909425,14,-2.19928221078258,0.014,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.1838201086324,9.95727197567322,107,-1.23135995438613,0.107,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.312235599224,26.1200001075149,869,1.15450569589009,0.869,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.2017634964904,4.62084972344005,1,-4.25876754881753,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.161156208563,16.3391691888674,1,-2.91142475941213,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.4994841358759,7.08636573307318,3,-2.62178827987455,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.794954501001,4.96445553966318,4,-2.78720229381014,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.069634757883,14.5037704940417,4,-2.28927959088453,0.004,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.3628742551894,8.65938643181923,1,-4.00026649986106,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.7481269503084,3.62779615492966,1,-3.51256267058795,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.5192183851813,6.77142111117768,3,-2.70851006582287,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.9991895106535,14.8044833587945,170,-1.01655446453459,0.17,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,105.743054925926,43.0510242892671,63,-1.66858227212575,0.063,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,70.803519576977,20.5065418608665,27,-1.82346583986136,0.027,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.2352015372039,27.3668415857178,106,-1.36953974343282,0.106,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.5448503045546,23.5567680344283,609,0.235735922573481,0.609,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.4006888034701,9.08008091373215,234,-0.725139478310788,0.234,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.940238973428,10.1316433672452,14,-2.19089141951491,0.014,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.901230215015,19.9356409564458,114,-1.23127832551972,0.114,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,50.4534689691692,11.0267243439763,591,0.24061748059207,0.591,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.721990448448,41.8803460398351,226.5,-0.373894151532424,0.2265,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.6278967863935,3.91632569291897,39,-1.68286766993175,0.039,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,70.9593896636637,20.1746653611567,642.5,0.370269771647307,0.6425,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.5553784266141,7.3590548364917,920,1.36139210244859,0.92,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9897571919016,3.51028688987736,160,-1.03215997008809,0.16,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.3973212975976,11.4571913131241,545,0.0967600760172795,0.545,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.6703986432586,8.65555505499082,89,-1.38752571099358,0.089,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8428818539565,2.9025008141536,174,-0.978899217935958,0.174,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.0126591069959,6.21733963892301,119,-1.22000560667793,0.119,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.3210786680681,13.1538763214818,58,-1.58377374538984,0.058,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.0246024582916,21.0454629898895,827,0.997561289977841,0.827,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,131.612991089089,55.2199992566411,889,0.813657379857849,0.889,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,71.4276645740741,21.7665157629567,326,-0.483680546551132,0.326,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,42.9937539388277,8.46631307360144,88,-1.39463326303547,0.088,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.9574402925653,13.0285385572916,307,-0.562422128257313,0.307,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,73.083499839673,21.7320861717936,233,-0.808142464288639,0.233,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,58.9233276810143,15.5741062816038,321,-0.499700848622779,0.321,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,108.22215598365,38.1147007913967,793,0.697424391754633,0.793,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.4798540005005,5.79870733239259,153,-1.07832780023217,0.153,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.9129163389753,12.8838399039981,39,-1.70058190249165,0.039,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.3708151866412,7.18201477839516,53,-1.55265280815889,0.053,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.748339292672,5.6540187046294,75,-1.44821429397832,0.075,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
