"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.731821465941,14.6907387095364,1,-3.30567382118209,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.745259396851,32.8520845541773,129,-1.11978033954542,0.129,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.293503196409,16.2205984358031,21,-2.00120460884319,0.021,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.204113359772,26.0471145183541,20,-1.94364526388757,0.02,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.565765253086,15.8316084897068,5,-2.64793403843596,0.005,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.1711221898461,7.48267865983545,1,-4.33281860530398,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.1613869918467,10.0422259114806,2,-3.67131623015656,0.002,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.133246213662,18.3332152355334,15,-2.20738590871103,0.015,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.7007764599838,10.292537727833,122,-1.1443185955274,0.122,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.746253516829,26.9848078021528,875,1.13848025927832,0.875,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.2574730499951,4.64334346274043,1,-4.25013453387884,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.472012392263,17.2918000622371,2,-2.76900714419883,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,75.4027344753954,7.00611336957495,3,-2.7807430365029,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.3707775257858,5.12193732383431,3,-2.81392839880809,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.115738961687,14.5754537681566,12,-2.28118386676422,0.012,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.085390896594,8.92730780658739,1,-3.84913020122446,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.9600602959006,3.7861702735846,1,-3.42160910888867,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.5717521020049,7.13827492734636,4,-2.57667239544266,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,60.8546923224653,15.2520009804248,201,-0.91168801281674,0.201,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,106.025309023023,42.9698363112488,54.5,-1.67830357790179,0.0545,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,72.547677172973,20.4533281313762,18,-1.9134849801258,0.018,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,86.6918188281615,27.3814449937577,107,-1.34896439918525,0.107,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.7025895908408,23.0252533681733,614,0.234326939768533,0.614,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.171829415332,9.26088975393487,256,-0.686269453317372,0.256,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.9572124597325,10.3629656367516,19,-2.1436242079589,0.019,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,72.0338635185185,19.5556726544705,110,-1.2619845072359,0.11,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,50.8710316753754,10.9937768974914,571,0.203356857745108,0.571,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.46485593994,42.0275597543878,233.5,-0.366466243340049,0.2335,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.6468399286072,3.97671249985255,56,-1.66207666156281,0.056,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,71.6200538102102,19.9064817474524,647.5,0.342069717601466,0.6475,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.405345071509,7.0808890306967,912,1.43606155200408,0.912,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9507130691659,3.68747229837399,162,-0.971975705444951,0.162,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
