"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.437589349124,14.1164570694294,1,-3.4901503972849,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.910582878697,32.385122673607,110,-1.20278815279715,0.11,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.491589269178,16.3017466268492,18,-1.94205094370385,0.018,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,147.969844151504,24.4478893748177,8,-2.06120376244728,0.008,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.964679600434,15.8077424784472,3,-2.61390703996923,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0744344671442,7.29425074762447,1,-4.43149032169909,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.6951619850011,10.4834450891086,1,-3.5677166857801,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.072480470263,17.8947391709143,15,-2.20219556443362,0.015,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.1953526438184,10.2169684421463,116,-1.20118982166329,0.116,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.294300579767,26.4519182579907,869,1.17850144614052,0.869,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3647837353085,4.85351248887749,1,-4.08820315893656,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.376068994834,17.0279741785686,1,-2.86500167309178,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6239392474975,7.32864268668551,4,-2.55209682571609,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.9943336771171,5.19846415558271,5,-2.70008999267793,0.005,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.157500853403,14.7927154951653,4,-2.25050308642007,0.004,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.0711403306464,8.94690410165427,1,-3.839106705264,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8060382295924,3.66361654616673,1,-3.49402631751566,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.7110020299134,6.74615591422123,3,-2.74708235622237,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.1958467684828,15.6017168485021,191,-0.913118796455253,0.191,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.695216265265,42.1002424827881,59,-1.65762316675008,0.059,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,70.5071677211211,19.3653210767506,33,-1.91562156775485,0.033,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.2990163987321,27.870602499111,110,-1.34707500731627,0.11,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,79.1754158673674,23.7961764463233,588,0.206865623716336,0.588,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.8630514520354,9.4816017626201,230,-0.743195924252935,0.23,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.6419451061061,9.918749575973,13,-2.20784247891574,0.013,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.0570933887888,19.9170617966824,116,-1.19004429622932,0.116,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.2710705153153,11.005473149513,557,0.166791655365214,0.557,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.812179651652,42.5719060684861,233,-0.369938936403645,0.233,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.730623460961,4.02758984035234,42,-1.66188336782533,0.042,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,72.1929307667668,20.288172450518,619.5,0.30739721127883,0.6195,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.5616259127252,6.63176090711438,935,1.50975160142366,0.935,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.7926943335271,3.49700479809551,166,-0.979728353460594,0.166,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.4790719323323,10.9821046165209,520,0.0935019382462386,0.52,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,45.3107268959729,8.57811710453723,78,-1.47469815115294,0.078,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.6683720767691,2.93880678010286,181,-0.907424747316209,0.181,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.263675528751,6.18718537810819,110,-1.2665218772317,0.11,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.6517363014014,13.7660306658164,66,-1.53736557146819,0.066,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,74.1087440031698,21.5998743314845,799,0.921764513901617,0.799,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,134.868151339339,53.612373743418,873,0.77733919897134,0.873,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.7715708233233,21.8570619881835,309,-0.54316296016401,0.309,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,42.8126097218329,8.23378916154821,81,-1.41201789147291,0.081,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.7430424881245,12.8336288874126,288,-0.55425792980583,0.288,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.0393935540541,21.3505621438707,248,-0.773680583962024,0.248,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,58.588925639306,15.3182388313273,310,-0.486217258117072,0.31,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,109.468227352019,36.6367513734462,779.5,0.691547413408071,0.7795,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.5882402341985,6.0395556964085,141,-1.05327177616888,0.141,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.9636225454545,12.5896959346444,43,-1.74434166605935,0.043,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.4446721576577,7.19022912891398,55,-1.56115085954511,0.055,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,35.2299050386248,5.59251056897433,57,-1.55025124145773,0.057,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,80.7574025145145,24.6499095092727,500,0.0694283881586545,0.5,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,47.9692832695553,10.3365317748546,362,-0.363071026130473,0.362,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.2328415778752,4.56873988162071,57,-1.49298264102797,0.057,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.2163128176271,7.35995663714656,101,-1.30467462624791,0.101,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,81.3642030944278,35.6362742534725,156.5,-1.05645657081448,0.1565,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,101.630494007007,52.3162566524459,768.5,0.769209010123464,0.7685,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,102.8419435996,52.1360992343137,148,-0.803058594994458,0.148,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,51.4002590265265,17.7278317734024,3,-2.36273992425683,0.003,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,59.4930820804137,22.4765051962852,271,-0.68840070755177,0.271,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,64.6613501647648,24.8802690524442,8,-2.17074307560428,0.008,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,34.7412680359183,10.0736421112107,590,0.237923506884574,0.59,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
"70",4,24.6977485,70.8514095605606,27.7910450428037,46,-1.66073859365399,0.046,999,"Plat de la Selle","mntd","Rosales",1,"Ecrins NP"
"71",15,25.2958234,36.9073845850517,10.7598740352077,144,-1.07915400747789,0.144,999,"Rateau","mntd","Rosales",0,"Ecrins NP"
"72",10,24.5349211,46.9627619705706,15.4844645849519,65,-1.44840919410067,0.065,999,"Rocher de la Selle","mntd","Rosales",0,"Ecrins NP"
"73",3,43.716027,79.9651233930597,33.7727639129116,141,-1.07332335862513,0.141,999,"Rouies","mntd","Rosales",0,"Ecrins NP"
"74",11,10.1878607272727,44.73920004277,14.6518480486846,4,-2.35815572211038,0.004,999,"Sirac","mntd","Rosales",1,"Ecrins NP"
"75",22,30.5263595,30.1389217107562,7.5883292054752,520,0.0510570612782903,0.52,999,"Summits","mntd","Rosales",0,"Ecrins NP"
"76",12,30.6333796666667,42.9405461154488,12.7992354957538,169,-0.961554809493509,0.169,999,"Under Ice","mntd","Rosales",0,"Ecrins NP"
"77",5,43.6545774,57.2646856984985,12.9593571347373,150,-1.05021477199798,0.15,999,"Barre des Ecrins","mntd","Lamiales",0,"Ecrins NP"
"78",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Lamiales",NA,"Ecrins NP"
"79",5,44.0751634,56.5875036266266,12.8217598767037,174,-0.975867614660353,0.174,999,"Burlan","mntd","Lamiales",0,"Ecrins NP"
"80",2,73.188451,73.2824544014014,17.6977219253973,235.5,-0.00531161026247644,0.2355,999,"Choisy","mntd","Lamiales",0,"Ecrins NP"
"82",3,75.80474,66.0784615875876,15.369494539484,623.5,0.63283007697005,0.6235,999,"La Meije","mntd","Lamiales",0,"Ecrins NP"
"83",8,34.60029875,48.4713495903403,9.78733509867661,84,-1.41724490890436,0.084,999,"Lauvitel","mntd","Lamiales",0,"Ecrins NP"
"84",5,62.0815022,57.7705313523524,12.9645416422148,629.5,0.332520112674896,0.6295,999,"Muraillette","mntd","Lamiales",0,"Ecrins NP"
