"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.833332422372,14.4147828508757,1,-3.37599961274588,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.229226255346,32.6960285276289,114,-1.17051174037869,0.114,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.546211631723,16.0691837324234,24,-1.97355667290357,0.024,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.17068780981,25.2572034779477,23,-2.00310874740142,0.023,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.072781894033,15.3549271774792,5,-2.69803113783533,0.005,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.122483704371,7.14100793471395,1,-4.533316742585,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.1193831495205,10.557486516813,1,-3.48815819700504,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.05421237182,18.1722971968952,11,-2.16755464120246,0.011,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.8833771848197,10.3889554554889,134,-1.15127484117216,0.134,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.417214001001,26.2036038808829,879,1.14681593553331,0.879,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4016332613101,4.60383178968629,1,-4.31792374767089,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.448954114566,17.2165265807134,2,-2.83785811276404,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6012227282783,7.03916425496006,4,-2.65382203648894,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0642885976977,5.09533280207075,1,-2.768469992506,0.001,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.397876954855,14.6955725776828,6,-2.21368904191309,0.006,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.9314938916021,8.79242680694692,1,-3.89067476364345,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.6338012552273,3.47676057697331,1,-3.63227072317446,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.659489740352,7.01752754428387,4,-2.63351066000082,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,60.899372043758,15.4570685190847,195,-0.902483298782789,0.195,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,104.196150122122,43.4073209015221,70,-1.61924923405391,0.07,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.3837180710711,20.5760966545444,28,-1.84549954778155,0.028,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.2093768111445,27.363741348833,87,-1.40529586168783,0.087,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,76.9352103698699,23.7432507553219,633,0.301677999105687,0.633,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.8870648025526,9.33280795868876,228,-0.757617768112664,0.228,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.8456862831923,9.82682547216967,9,-2.24922869458134,0.009,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.9721868840841,19.742833591015,106,-1.24689696494668,0.106,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
