"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.227489747698,14.8657177206019,1,-3.3001069689161,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.550677605879,32.2451595616711,122,-1.16583503126974,0.122,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.079865123548,16.0571041863283,15,-2.00827608146926,0.015,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.554474004887,24.927262761513,20,-2.08513513553131,0.02,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.420463636025,15.1222740017469,3,-2.76253117627674,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.1344578421025,7.55803943947673,1,-4.28476527893649,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.4345198150893,10.6970633217008,1,-3.47210432265207,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.587959509199,18.1002281517467,12,-2.20567353809664,0.012,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.2119972222699,10.1108374749585,110,-1.2154446266048,0.11,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,150.51455858959,26.0359933718079,890,1.2272766187216,0.89,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.440665471563,4.67939039351721,1,-4.25654308578652,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.114219439536,16.897653431753,2,-2.81242156774043,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6691317064164,6.96913476856956,4,-2.69023326697191,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0761485044244,5.17001049168842,3,-2.73077509103475,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.896556802503,14.150081945151,8,-2.33426972052423,0.008,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
