"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.795996108859,14.2781345349285,1,-3.40569455273747,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.954159714897,32.7344210826252,130,-1.13018704749703,0.13,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.465501051536,16.3192974415092,25,-1.93836372652854,0.025,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.749265944415,26.508264123411,18,-1.968122209485,0.018,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.704741497192,14.8169842779902,3,-2.77114630594459,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.9730513662725,7.44909551540199,1,-4.32576256065547,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3079994514515,10.3705176171771,1,-3.56923355243264,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,121.792299050154,17.5760788390736,10,-2.22618105932646,0.01,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.0861613609483,10.3738262838495,120,-1.17250153273027,0.12,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,150.877864519332,26.2145797448916,879,1.20505689154998,0.879,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.6293345915,4.74342689698413,1,-4.23885439405473,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.473505469792,17.2544020089817,2,-2.77509536180949,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,75.1794120404905,7.02687599304051,2,-2.74074546776757,0.002,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.6740503877544,4.9871205655191,4,-2.75029199198705,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.253725312713,15.0306692736852,10,-2.15474612261042,0.01,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.1179975863363,8.79002750473301,1,-3.91295439805902,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,52.0431335134856,3.63719401648158,1,-3.58459511766648,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.5986004434629,6.90043770100719,2,-2.66937332035376,0.002,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.5001098233948,15.4223027992335,171,-0.943470255750334,0.171,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,107.100575467467,42.1559743801323,50,-1.73621171242485,0.05,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,70.9541396780781,20.3491599782813,35,-1.84497044193217,0.035,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.5983670357024,27.4463753221571,100,-1.37880292964655,0.1,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,79.0961199519519,24.3017237401905,594,0.205825185551585,0.594,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.3553453120621,9.61822172824013,243,-0.679853493728081,0.243,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.5690835540996,10.3631472343924,20,-2.10613384195867,0.02,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.0978911945946,21.0517136843463,130,-1.12784089459897,0.13,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.1560387118118,11.2207185764956,560,0.173843847422952,0.56,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,104.659148232232,43.5048994049927,238.5,-0.381473683635909,0.2385,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.6398788190333,4.00272641069677,53,-1.64953565363135,0.053,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,70.9531980778779,19.9800178190118,655,0.374186869593687,0.655,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.4914590858358,6.87965119679084,933,1.46555082347305,0.933,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.2757494901999,3.48159038413998,138,-1.12281155398479,0.138,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.0871506373373,10.9461936083842,564,0.129613033847306,0.564,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.536601979749,8.30056215844551,79,-1.43074749535212,0.079,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.898534361233,2.91308729953205,156,-0.994446093247978,0.156,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.0338696360249,6.09447238696279,108,-1.24808174755333,0.108,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,55.9333995451451,13.4605548293315,69,-1.51888871628039,0.069,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.4887116644978,22.1242652063267,814,0.927941778436921,0.814,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,132.985138461461,53.8150809363437,874.5,0.809401598597651,0.8745,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,73.5166419586253,21.5386259395536,299,-0.585785632783659,0.299,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.2421537616505,8.3653637432425,75,-1.44115689652803,0.075,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.553278014105,12.8351753893999,295,-0.539406427646629,0.295,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.7975205849182,22.2986091069153,248,-0.774785653016075,0.248,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.2263686394172,15.5673319298333,309,-0.519384768071058,0.309,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,107.691321897564,36.9424268215071,801.5,0.733924607428638,0.8015,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.3864095011797,5.56823743730285,136,-1.10617819228482,0.136,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.3869232780053,12.7100259512248,44,-1.68245383576957,0.044,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.8311682687688,7.36614262551997,51,-1.57633772333072,0.051,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.7418914176936,5.69558901115956,73,-1.43651215273009,0.073,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,81.8700379159159,24.91274161258,517,0.0240346122235591,0.517,999,"Rouies","mntd","Poales",0,"Ecrins NP"
