"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,110.022827822673,14.7618677216141,1,-3.37720115522221,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.032077549004,32.524270689375,111,-1.1706315235361,0.111,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,115.967333729972,16.172632164618,19,-1.92513912173201,0.019,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.744195529117,25.5132327598941,18,-2.00548607157749,0.018,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.553675823323,15.2596104602595,4,-2.68086565380305,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0732845742409,7.43640173796325,1,-4.34662526827039,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.5693444782524,10.5235318196804,1,-3.54217054700326,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.73521308864,17.9276108875423,5,-2.29090468913515,0.005,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.7206109689531,10.2993341481947,131,-1.14548927691252,0.131,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,153.05060596778,25.3658974512993,873,1.1597192091744,0.873,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.5404274456835,4.6532293318788,1,-4.30191322447879,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.726463781394,17.5385271743731,2,-2.80157899286544,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7801299767868,6.95275393876885,6,-2.71253615946695,0.006,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0922795947614,5.22904111109355,3,-2.70303228854749,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.097427351376,14.5260095087647,12,-2.218846019406,0.012,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
