"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.487598663989,14.447194369419,2,-3.34449487758446,0.002,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.614195855947,31.3706034846618,118,-1.16848421082716,0.118,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.687584943398,16.8490418542296,23,-1.89060116121182,0.023,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.556512206972,24.5645995703368,13,-2.07529332903501,0.013,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.265455761206,15.0104760286885,2,-2.77277985266149,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.2750285077473,7.33478392503446,1,-4.4343495275622,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3611074132035,10.1491116257283,1,-3.65233024958622,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,121.792277133409,17.9386816858996,13,-2.18118101302759,0.013,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.1246222821393,10.2511952255342,111,-1.19027955968386,0.111,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.572387786537,26.4919183677043,883,1.16622497037163,0.883,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.517587386484,4.50769893845399,1,-4.43573295669127,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.569624154542,16.6425035574723,1,-2.88290337478274,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6432401583083,6.9360514353043,5,-2.69933215215364,0.005,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.8934461901368,5.19027481263276,2,-2.68491246800374,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.31544262998,14.1464087156624,5,-2.29379726736253,0.005,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.0764945942785,8.85997225696509,1,-3.87737938622106,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8548971975231,3.52623637285865,1,-3.64400744556615,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.7299541934362,7.07069283899497,6,-2.62367471904521,0.006,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,60.7945896968397,15.7285867581478,206,-0.880242074674941,0.206,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,106.4920706997,44.2725725029679,68.5,-1.63946180662608,0.0685,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,70.6803018434434,21.1207783963085,37,-1.76460167064475,0.037,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.6295426700033,28.1684576345224,110,-1.34456486145171,0.11,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,77.4727445880881,23.574723232329,619,0.281033295560661,0.619,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.3219126026026,9.55002147461465,260,-0.681207780865063,0.26,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.1272515016835,9.96024900883072,17,-2.14696871816947,0.017,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.9890766314314,20.0928706117609,119,-1.17624651490055,0.119,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.4657639647648,11.1056791749528,561,0.147755721139154,0.561,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.68597435035,40.3290606815294,211,-0.387383194310438,0.211,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.4157593938939,4.03121709141749,53,-1.58228156816876,0.053,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,72.0739507285285,20.0336100378349,621.5,0.317242257359938,0.6215,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.7208143070571,6.99566146275699,912,1.40846198860512,0.912,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9616367332494,3.58550223905664,160,-1.00266487451702,0.16,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.3763529129129,11.2038183053108,537,0.100819832695042,0.537,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.7021944783245,8.65548687536067,81,-1.39121012950346,0.081,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8934516914607,2.90298201995948,180,-0.996156915425185,0.18,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.8875012553109,6.08916132510665,111,-1.22513281684014,0.111,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.6204410109109,14.3294640196703,66,-1.47473250094369,0.066,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.8785273608609,21.9592161560348,797,0.917164536415883,0.797,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,131.765631961962,54.2474062743652,880.5,0.825431520385849,0.8805,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,73.2567255632299,21.9276697547441,307,-0.563539188983957,0.307,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,42.953295069792,8.25327732145615,79,-1.42572974351537,0.079,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,54.201810951497,12.582591780161,279,-0.601776579475837,0.279,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,73.2714861686687,21.7871380370162,214,-0.814728762072553,0.214,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.376614730842,15.5688928293679,304,-0.528983098897777,0.304,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,107.556081255923,38.1088333515221,788,0.715009994998681,0.788,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.4190902876448,5.77302100954827,155,-1.07260022072185,0.155,999,"Persistent","mntd","Poales",0,"Ecrins NP"
