"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.070685677252,14.1086364288832,1,-3.46607943466037,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.795961139685,32.4883328276342,126,-1.1338784398426,0.126,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.000143960294,16.2530442262248,16,-1.97916012927017,0.016,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.861125123418,25.1457583610411,14,-2.03944386161909,0.014,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,114.09568574252,15.2243739631332,3,-2.78835606608968,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.4789355751585,7.51295483270358,1,-4.35632895830692,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.0644353095999,10.6586020131337,1,-3.44991165334448,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.943894332263,17.9959806899497,10,-2.23822917932885,0.01,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.1492994410442,10.2899150088705,112,-1.18819886147234,0.112,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.024263715841,25.9640770405719,881,1.17253005899602,0.881,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4758848183794,4.60462444243495,2,-4.33330588009616,0.002,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.705437641545,17.0105146848047,2,-2.82851777557642,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7504386468969,7.37118461040174,6,-2.55452903870096,0.006,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.8306246360093,5.03684608873288,3,-2.75422591008056,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.431576918769,14.4692693570164,8,-2.31975278886438,0.008,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.1906732372636,9.03173145107849,1,-3.81628402276246,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8412056039854,3.57554729535053,1,-3.58992314845803,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.6506735869073,7.03001065152116,3,-2.62758029211225,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,60.240410008151,15.0940490495172,194,-0.880531400647147,0.194,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,108.387786478478,42.2683334909364,39,-1.76204977408085,0.039,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,73.2976131927928,19.9462320778842,29,-1.99972967511084,0.029,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.5579807814481,26.9104587295987,95,-1.40476075967206,0.095,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.4521039777277,23.4143698012048,626,0.241130674035128,0.626,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.689834777027,9.2793713960721,229,-0.740725941120306,0.229,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.5443720671581,10.0317526219723,12,-2.17324573622972,0.012,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.9823963087087,20.0996959270006,130,-1.17551473388058,0.13,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.2126429444444,10.8848100013314,549,0.174008425992174,0.549,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,105.173047535536,42.5995975723425,230.5,-0.40164401803279,0.2305,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.5384484149149,3.98650869077102,49,-1.63080279671995,0.049,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,70.86681817998,19.7071477213083,672,0.38375113065413,0.672,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.7562779420045,6.90627730619984,924,1.42155595340518,0.924,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.8359135320482,3.60054463580299,171,-0.963558100878614,0.171,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.0001060201201,11.0845605493059,554,0.135847873551846,0.554,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.3438774596135,8.47002354480238,91,-1.3793685385024,0.091,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8103105719566,2.86405169409335,170,-0.98066822635428,0.17,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.1081580501613,6.3032137080587,129,-1.21853526106097,0.129,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.8712589652653,13.8643698239923,65,-1.54229471203676,0.065,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.4841184025692,21.3600238466074,807,0.961357693772377,0.807,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,133.366260641642,55.2843312194388,872.5,0.780996882950024,0.8725,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,73.0440202891225,22.0707912642968,288,-0.55024742023793,0.288,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,42.8659895254143,8.33730220515747,80,-1.40088929570985,0.08,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,54.2851487166257,12.5965751890504,285,-0.607724456262455,0.285,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.8667656147814,21.7134140223507,228,-0.798855833092843,0.228,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.8674366454232,15.0672589747837,288,-0.579169914346872,0.288,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,108.970727800133,38.6567126587087,772.5,0.668281093323817,0.7725,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.3316633499929,5.82716994259483,159,-1.04762976394387,0.159,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.9423508958959,12.5945786260821,39,-1.7419764633352,0.039,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.6226804726545,7.11235310296772,50,-1.60327257868695,0.05,999,"Rateau","mntd","Poales",1,"Ecrins NP"
"53",29,26.5601085862069,34.5995154153119,5.56582844859081,69,-1.44442231796426,0.069,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,80.7894210008008,25.0517983822691,519,0.0670365046681767,0.519,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.1679151961247,10.4777231634876,352,-0.377136049792407,0.352,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.0106300881963,4.38753013487844,72,-1.5039982956461,0.072,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.3371531731255,7.44159616316439,100,-1.30659993058986,0.1,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,80.7376145962629,33.7083007461263,119.5,-1.09829290639984,0.1195,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,101.596198962963,52.8862392747481,763,0.761567311069292,0.763,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,101.592220448448,51.1626260728382,142,-0.7939119346732,0.142,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,52.6770404987487,18.2823720570977,3,-2.3609101291094,0.003,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,60.6172492332332,22.2366687672083,240,-0.746380197815793,0.24,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,64.1408490012012,24.4557443648809,7,-2.1871413849914,0.007,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,34.5229267575222,9.98695209992268,618,0.261851414769042,0.618,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
"70",4,24.6977485,70.3599430808308,28.2857213869434,54,-1.61431960515274,0.054,999,"Plat de la Selle","mntd","Rosales",0,"Ecrins NP"
"71",15,25.2958234,37.3712044192192,10.9915247987252,148,-1.0986083587438,0.148,999,"Rateau","mntd","Rosales",0,"Ecrins NP"
"72",10,24.5349211,47.1577594048048,15.1554811506282,62,-1.49271660067798,0.062,999,"Rocher de la Selle","mntd","Rosales",0,"Ecrins NP"
"73",3,43.716027,80.7776140710711,34.4308708597777,142,-1.07640574128976,0.142,999,"Rouies","mntd","Rosales",0,"Ecrins NP"
"74",11,10.1878607272727,44.9074196088816,14.6356516085738,2,-2.37225917985568,0.002,999,"Sirac","mntd","Rosales",1,"Ecrins NP"
"75",22,30.5263595,29.883613050414,7.94724947322064,544,0.0808765915492867,0.544,999,"Summits","mntd","Rosales",0,"Ecrins NP"
