"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.060840128178,14.3154842010773,1,-3.34545505799757,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,173.459181254163,32.7272904589577,100,-1.20697557604716,0.1,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.315203000273,16.8281133239817,24,-1.87082387345958,0.024,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.238899677501,24.9449991085344,11,-2.07100176129455,0.011,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.619580352519,15.389414469039,1,-2.66253600388462,0.001,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.2804842616158,7.20163720688595,1,-4.51709110749307,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.8258590541348,11.0114831978357,1,-3.40850168534816,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.675165342895,18.099653039277,6,-2.21056171710536,0.006,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.0730445777365,9.9302682287364,108,-1.22355309594949,0.108,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.279620009072,26.5540094509434,870,1.17452336335673,0.87,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.443576444066,4.7862280646204,1,-4.16213718376258,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.244710979076,16.9966201713055,2,-2.86255832070335,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,75.143110057988,7.27346248971137,2,-2.64283710477357,0.002,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,61.9222157780514,4.77558127163721,1,-2.92408449368316,0.001,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.217650539615,14.4357773198398,7,-2.31031560169458,0.007,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.9006473017755,9.0087237768061,1,-3.79383665721195,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8411080578439,3.6218001949306,1,-3.54405040780828,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.3667348158255,7.14423595370721,9,-2.54582558415593,0.009,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.6333826033176,15.3439036688498,189,-0.956976598855007,0.189,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.642840715716,42.4569842445515,59.5,-1.64246149264981,0.0595,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,70.1751372098098,20.3400035887768,35,-1.80750195295422,0.035,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.8203527047047,26.9078568807308,87,-1.4518112142683,0.087,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,77.5949398355856,23.7354253159076,618,0.273982320850009,0.618,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.5678139046547,9.49408233059511,261,-0.711121939213771,0.261,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,49.0242414285194,9.92150406656429,14,-2.24576161280452,0.014,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.191101355956,19.5884599175884,121,-1.21684879037139,0.121,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.2524607668669,11.2294047871221,553,0.165122806442917,0.553,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,106.144543945946,42.8016127565309,226.5,-0.422445996341271,0.2265,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.4400771389604,4.03821187161941,54,-1.58556273163933,0.054,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,71.4419446900901,20.7236545807879,614.5,0.337175746810013,0.6145,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.3784375537412,6.86633383201718,933,1.48485352710612,0.933,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.0537745104782,3.68561073049422,163,-1.00042983360281,0.163,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.2648569941942,10.9154469882804,546,0.113697863874773,0.546,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.4660126665897,8.48915412673873,86,-1.39064729286362,0.086,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.7607055721876,2.90757030812773,168,-0.948929588237935,0.168,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.8100943207096,6.32047382787296,127,-1.16804920530858,0.127,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.8096061905906,13.9491439438532,69,-1.52850179024685,0.069,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,74.2903890914248,20.980353725324,828,0.940325069516304,0.828,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,132.807427903904,55.0101062021575,880,0.795048875844214,0.88,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,73.1266634744745,21.7320710498967,302,-0.562626503156001,0.302,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,42.7818937960182,8.38551586385101,74,-1.38280600420711,0.074,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.3665514843025,12.7813613587153,305,-0.527068235232861,0.305,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.675762821655,21.4718228007069,221,-0.798948687971827,0.221,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,58.9542571390279,15.2046315209886,307,-0.51387786495758,0.307,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,109.139293551885,37.1656769913275,785.5,0.690556086307902,0.7855,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.660104525454,5.86481413526701,145,-1.09690736969787,0.145,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,54.2028902922013,12.7557735291567,34,-1.74038829380444,0.034,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.7406224772045,7.12942704616214,47,-1.61597595849993,0.047,999,"Rateau","mntd","Poales",1,"Ecrins NP"
"53",29,26.5601085862069,34.9334030711056,5.5935769533242,62,-1.49694811652185,0.062,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,80.2223748048048,25.209240404197,542,0.0891114194309957,0.542,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.1816138726584,10.3103134372185,350,-0.384588288743581,0.35,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.2319117116305,4.37530979600322,60,-1.55877407232223,0.06,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.2051123952047,7.3750147516377,93,-1.30049207701148,0.093,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,79.9395761815149,35.378284074324,153.5,-1.02389220193425,0.1535,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,102.208412165165,51.8445235087043,773.5,0.76506090037023,0.7735,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,102.448139533534,51.6415575391069,148,-0.803123308241156,0.148,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,52.5606636332583,18.7924858700292,6,-2.29063152187388,0.006,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,59.6583815248582,22.4733165867904,259,-0.6958537456839,0.259,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,64.0143244888889,25.0197076686122,10,-2.13278455510623,0.01,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,35.0891830998646,9.97212940334357,600,0.205456739617329,0.6,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
