"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.543045875826,14.3822845327883,1,-3.36344442814659,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.381043414323,33.9804440082222,136,-1.10130704605473,0.136,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.235303369309,16.6403861412745,27,-1.88712787397003,0.027,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.690758437143,25.2679554318708,14,-2.06241442800619,0.014,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.516784519353,16.1079439454669,4,-2.53738617465545,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.6562326989177,7.50590131734498,1,-4.25081525521623,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,92.273107983322,10.650247834265,1,-3.56610555530926,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.861924276242,17.8436716317633,4,-2.30878262529377,0.004,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.0081369904031,10.4389253822822,129,-1.15771522498457,0.129,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.238391133008,26.7748060844643,873,1.12902903093413,0.873,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.352814818361,4.61952751947265,1,-4.29268493118174,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.118362833543,17.0154643441555,3,-2.8519626245957,0.003,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6221833515215,7.11764726249902,3,-2.62750444800145,0.003,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.3477400937204,5.10939962688913,3,-2.81632452170281,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.739632601577,14.6767707459497,10,-2.23981039123668,0.01,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.2644446503741,8.96645379288527,1,-3.74076804749243,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.958515145229,3.7117293297056,1,-3.4898152302114,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.9947117760479,6.93306739993039,5,-2.7139438498183,0.005,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.4967745216645,15.0003817441257,170,-0.96978523031379,0.17,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,105.163493577578,41.8656490311367,55.5,-1.70198280037611,0.0555,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.5046779885886,20.0752787343987,28,-1.8975645365917,0.028,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.0139006042709,27.0882623182184,90,-1.41237100488378,0.09,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,79.7892019376877,23.633042783447,591,0.182322050181803,0.591,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.1774574581248,9.0236492339291,250,-0.704935844307898,0.25,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.9450181033761,10.3066189817898,17,-2.15416032047544,0.017,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.9616316836837,20.1391802289316,131,-1.17217899712575,0.131,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,52.0712622271271,11.4455170695394,525,0.090465932345557,0.525,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.344299476476,43.6321371424264,243.5,-0.350226380765971,0.2435,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.7108400747533,3.88638500101803,44,-1.7171744899561,0.044,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.8772715921922,20.3953887520679,623,0.321258245550406,0.623,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.3797439089715,7.03867820331629,923,1.44831079913918,0.923,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.0545561308405,3.66133698764348,164,-1.0072759111335,0.164,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.6184192565566,11.1844758854616,519,0.0793511249460591,0.519,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.4991938124278,8.50952065607608,90,-1.3912182400587,0.09,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8740326008573,2.73980979951323,144,-1.04839632460783,0.144,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.9063887167723,6.2547025702022,117,-1.19572733378458,0.117,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.3653962109109,13.5537514721774,61,-1.54031756844343,0.061,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.6846088788789,21.0746541216931,823,0.9648619934814,0.823,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,137.05758406006,52.7201904669495,862.5,0.748964800586098,0.8625,999,"Choisy","mntd","Poales",0,"Ecrins NP"
