"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.126236335085,14.2895161675585,1,-3.42609257451505,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.027096124306,32.6782918832275,118,-1.13436024308639,0.118,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.077960818303,15.8984729459089,14,-2.0281944108422,0.014,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.136556409704,25.4018285360796,10,-2.02972765319775,0.01,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.744446942776,15.6137614303099,4,-2.69632252809056,0.004,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0877379403987,7.52841795110084,1,-4.29541841000873,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3892855247183,10.6030361907958,1,-3.4986285853472,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.320014916227,18.6442175276278,9,-2.126946310087,0.009,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.5006253655878,9.56846673526434,82,-1.31450435798408,0.082,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.525204335148,26.3080441334256,880,1.17616953992935,0.88,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.2463699914182,4.6827447673866,1,-4.21200221768321,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.401907179373,17.5615234717389,2,-2.72248662096101,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6854986186887,7.33184625618392,4,-2.55937787741549,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0290784238305,4.95556503817557,4,-2.83944730461605,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.40678786987,14.9367642600469,8,-2.24548893662225,0.008,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.9604843142089,9.17584636400066,2,-3.73125945590156,0.002,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.76026432675,3.74252554584248,1,-3.4081260289377,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.9564005760518,6.94214951260026,3,-2.70487467841748,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.8613130769341,15.5702338030377,187,-0.957704772351075,0.187,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.283792506507,43.0208959110903,67.5,-1.61258644287374,0.0675,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.5362069443443,20.3088922974744,31,-1.87728928717031,0.031,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,86.3875490944278,28.0716371611376,118,-1.30495861537453,0.118,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.1211969664665,23.9371992375471,610,0.249687932335813,0.61,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.7796624631298,9.35969665338312,238,-0.743966290183796,0.238,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.0544612170352,10.3371160442759,13,-2.06165362478357,0.013,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.9387791107107,20.2314009266818,111,-1.21513441406268,0.111,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.0903169332332,11.1882419152285,564,0.180222655359484,0.564,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,104.899183097097,43.9267247257232,240,-0.383274856074986,0.24,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.7952622658015,4.08096759061022,48,-1.65598555315502,0.048,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.0039483311311,20.0130130584079,656,0.37103408902985,0.656,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.3776941883133,7.03546511497676,929,1.44926358208804,0.929,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9566291924828,3.61345236875703,157,-0.993523435614722,0.157,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.2439532283283,11.0345502649805,549,0.114365039024443,0.549,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.8307719846,8.65395457222507,95,-1.40631412165275,0.095,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8375306068119,2.81086130469034,159,-1.00890944891402,0.159,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.1767902773885,6.32500203736865,111,-1.22518859957925,0.111,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.7191297302302,13.6110421168519,63,-1.559822888502,0.063,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,73.7098379391058,22.1820105963404,814,0.915557390046127,0.814,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,133.806593371371,53.5564362183152,863.5,0.797972394100667,0.8635,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.6101686164498,21.0224136392049,308,-0.557050416954851,0.308,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,42.9975931559893,8.3610244705864,88,-1.4126547633522,0.088,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.6272232122122,12.1802583232539,296,-0.57448053378001,0.296,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.2361103600267,21.3878720923196,246,-0.781528527999868,0.246,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.4951341158937,15.3430188141704,297,-0.544495230144827,0.297,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,108.122105244912,36.9977015587364,784,0.72118460420382,0.784,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.4325646662019,5.88741499958407,161,-1.05404799696792,0.161,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.7434512178542,12.8166204542134,47,-1.69627866658646,0.047,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.5954757897898,7.05566452114122,53,-1.61229831477624,0.053,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.8749602645749,5.60618893865941,65,-1.48315580679597,0.065,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,80.8138185171171,24.2598174641646,509,0.0682192883490385,0.509,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.66860796997,10.2973695859004,339,-0.432364776402467,0.339,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,30.971483236128,4.53992650491519,75,-1.44488924782876,0.075,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.2746398949902,7.52284220882595,94,-1.28417896906026,0.094,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,79.0465220730731,34.6103674386309,152.5,-1.02080670295452,0.1525,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,100.9674694995,53.7573461831219,765,0.760922244211219,0.765,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,102.595127883884,51.8082307200584,144.5,-0.803376728087521,0.1445,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,51.7052440386637,17.7763062556138,3,-2.37345375957053,0.003,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,59.1590937057057,21.8779814744361,240,-0.691967571295146,0.24,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,64.0505947159159,24.1219153883191,5,-2.21366817088554,0.005,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,34.4624357228405,9.85667261914202,614,0.271449471303436,0.614,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
"70",4,24.6977485,71.9897493826326,29.5953320523297,42,-1.59795473147631,0.042,999,"Plat de la Selle","mntd","Rosales",1,"Ecrins NP"
"71",15,25.2958234,37.5707514240908,11.5160454312848,154,-1.06589784638608,0.154,999,"Rateau","mntd","Rosales",0,"Ecrins NP"
"72",10,24.5349211,46.3240890857858,15.1876192170168,73,-1.43466646578631,0.073,999,"Rocher de la Selle","mntd","Rosales",0,"Ecrins NP"
"73",3,43.716027,81.8912323223223,35.1675686811902,138.5,-1.08552301890409,0.1385,999,"Rouies","mntd","Rosales",0,"Ecrins NP"
"74",11,10.1878607272727,44.0197671627082,14.5133210903737,4,-2.33109336069711,0.004,999,"Sirac","mntd","Rosales",1,"Ecrins NP"
"75",22,30.5263595,30.2686867969333,7.96509907050854,506,0.0323502194744518,0.506,999,"Summits","mntd","Rosales",0,"Ecrins NP"
"76",12,30.6333796666667,42.4854976310477,13.0667790662413,204,-0.907042041829694,0.204,999,"Under Ice","mntd","Rosales",0,"Ecrins NP"
"77",5,43.6545774,57.5539449927928,13.130455517622,145,-1.05855943642921,0.145,999,"Barre des Ecrins","mntd","Lamiales",0,"Ecrins NP"
"78",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Lamiales",NA,"Ecrins NP"
"79",5,44.0751634,56.8344715947948,12.8679687871311,152,-0.991555730812387,0.152,999,"Burlan","mntd","Lamiales",0,"Ecrins NP"
"80",2,73.188451,73.3037501481481,17.6704906178329,229,-0.00652495454946682,0.229,999,"Choisy","mntd","Lamiales",0,"Ecrins NP"
"82",3,75.80474,65.3313706246246,15.4970395213623,618,0.675830332686323,0.618,999,"La Meije","mntd","Lamiales",0,"Ecrins NP"
"83",8,34.60029875,48.5270082431181,10.1025364147775,86,-1.37853593605927,0.086,999,"Lauvitel","mntd","Lamiales",0,"Ecrins NP"
"84",5,62.0815022,57.0253063209209,12.7725649205138,653,0.395863783863679,0.653,999,"Muraillette","mntd","Lamiales",0,"Ecrins NP"
"85",4,60.25545,60.9759676043544,14.1863477435099,481,-0.050789506741366,0.481,999,"Occidentale Ailefroide","mntd","Lamiales",0,"Ecrins NP"
"86",6,48.8386598333333,53.2294770760761,11.5708185149695,348,-0.379473348152701,0.348,999,"Olan","mntd","Lamiales",0,"Ecrins NP"
"87",2,67.428088,73.1181477017017,18.3771369210113,213,-0.309627104927102,0.213,999,"Pelvoux","mntd","Lamiales",0,"Ecrins NP"
"88",16,23.4475326875,36.7104224191692,5.99788516655917,17,-2.21126103007366,0.017,999,"Persistent","mntd","Lamiales",1,"Ecrins NP"
"89",2,81.03732,74.1808929179179,17.52304103854,861.5,0.391280661102267,0.8615,999,"Plat de la Selle","mntd","Lamiales",0,"Ecrins NP"
"90",9,45.3611046666667,46.4805241822934,9.21212588204058,451,-0.121515872661824,0.451,999,"Rateau","mntd","Lamiales",0,"Ecrins NP"
"91",11,41.2954855454545,42.8940831882792,8.51608332058412,433,-0.187715124740583,0.433,999,"Rocher de la Selle","mntd","Lamiales",0,"Ecrins NP"
"92",5,69.9099484,57.1100401365365,12.3140249209471,816.5,1.0394577196031,0.8165,999,"Rouies","mntd","Lamiales",0,"Ecrins NP"
"93",6,70.5804816666667,53.7094524401068,11.9048253082255,931.5,1.41715890739724,0.9315,999,"Sirac","mntd","Lamiales",0,"Ecrins NP"
"94",21,24.5402206666667,32.3882784147957,4.88563990921027,59,-1.60635206318299,0.059,999,"Summits","mntd","Lamiales",0,"Ecrins NP"
"95",9,34.9295493333333,46.4213996976977,9.41738976094223,125,-1.22027978623395,0.125,999,"Under Ice","mntd","Lamiales",0,"Ecrins NP"
"96",5,74.5181156,80.0962124278278,21.1804309770838,371,-0.263360874661287,0.371,999,"Barre des Ecrins","mntd","Caryophyllales",0,"Ecrins NP"
"97",2,75.163557,118.976489773774,54.6661563227709,277,-0.801463569435623,0.277,999,"Brevoort","mntd","Caryophyllales",0,"Ecrins NP"
"98",3,73.497654,94.6771664234234,33.1186075923639,251.5,-0.639504917722047,0.2515,999,"Burlan","mntd","Caryophyllales",0,"Ecrins NP"
"99",2,75.163557,116.49558762963,53.4201165436522,268,-0.773716594119655,0.268,999,"Choisy","mntd","Caryophyllales",0,"Ecrins NP"
"101",5,75.007397,79.6635115033033,21.1971184932684,390.5,-0.219657898538519,0.3905,999,"La Meije","mntd","Caryophyllales",0,"Ecrins NP"
"102",14,52.3477052142857,53.6817143695124,10.5556489587207,449,-0.12637869641587,0.449,999,"Lauvitel","mntd","Caryophyllales",0,"Ecrins NP"
"103",7,88.3753592857143,69.6856116789647,16.6634053259884,857,1.12160433243504,0.857,999,"Muraillette","mntd","Caryophyllales",0,"Ecrins NP"
"104",4,86.2617385,84.8041858903904,24.6793102102105,534,0.0590596980707581,0.534,999,"Occidentale Ailefroide","mntd","Caryophyllales",0,"Ecrins NP"
"105",4,124.93702575,85.6205271301301,24.801958195963,932.5,1.58521751827924,0.9325,999,"Olan","mntd","Caryophyllales",0,"Ecrins NP"
"106",1,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Caryophyllales",NA,"Ecrins NP"
"107",17,55.1041172352941,49.3875173210858,8.44701162664685,755,0.676760038564977,0.755,999,"Persistent","mntd","Caryophyllales",0,"Ecrins NP"
"108",2,76.088446,122.749094067067,53.9772179305746,326.5,-0.864450778605928,0.3265,999,"Plat de la Selle","mntd","Caryophyllales",0,"Ecrins NP"
"109",6,84.0065285,73.5885499215883,18.368478320885,726,0.567166119937462,0.726,999,"Rateau","mntd","Caryophyllales",0,"Ecrins NP"
"110",15,34.9544004666667,51.8471322132799,9.66134427347167,35,-1.74848667726268,0.035,999,"Rocher de la Selle","mntd","Caryophyllales",1,"Ecrins NP"
"111",4,101.33435875,85.0901603718719,24.6115897662205,758.5,0.660022311944405,0.7585,999,"Rouies","mntd","Caryophyllales",0,"Ecrins NP"
"112",7,74.8215394285714,69.3769403978264,17.2380859139627,632,0.31584707594101,0.632,999,"Sirac","mntd","Caryophyllales",0,"Ecrins NP"
"113",19,44.4506242105263,47.3680602044149,8.20701219087381,372,-0.355480889516993,0.372,999,"Summits","mntd","Caryophyllales",0,"Ecrins NP"
"114",10,69.4185209,60.5701576353353,12.8654866594339,740,0.687759701509339,0.74,999,"Under Ice","mntd","Caryophyllales",0,"Ecrins NP"
"115",40,275.315477865385,280.51576401135,17.584242077228,399,-0.295735586619323,0.399,999,"Barre des Ecrins","mpd","Spermatophyta",0,"Ecrins NP"
"116",11,255.276635890909,282.532960827191,35.0729013069511,202,-0.7771334540516,0.202,999,"Brevoort","mpd","Spermatophyta",0,"Ecrins NP"
"117",33,267.641368617424,280.856595524494,20.2058031334643,256,-0.654031261206503,0.256,999,"Burlan","mpd","Spermatophyta",0,"Ecrins NP"
"118",17,256.806892838235,280.679819529412,26.6000769948389,166,-0.897475849254439,0.166,999,"Choisy","mpd","Spermatophyta",0,"Ecrins NP"
"120",36,261.160879080952,279.667731231484,18.2849456804666,140,-1.01213602019622,0.14,999,"La Meije","mpd","Spermatophyta",0,"Ecrins NP"
"121",96,269.245131620833,280.824598284184,10.8426140406319,140,-1.06795894605838,0.14,999,"Lauvitel","mpd","Spermatophyta",0,"Ecrins NP"
"122",62,265.980170028027,280.374796663199,14.2914432176328,148,-1.00721994384807,0.148,999,"Muraillette","mpd","Spermatophyta",0,"Ecrins NP"
"123",29,270.617859783251,281.617444597479,20.8012456950969,312,-0.528794523917417,0.312,999,"Occidentale Ailefroide","mpd","Spermatophyta",0,"Ecrins NP"
"124",63,277.386492412698,280.551217077981,13.7015351769741,421,-0.230975917983357,0.421,999,"Olan","mpd","Spermatophyta",0,"Ecrins NP"
"125",16,378.247871733333,281.570699215324,29.5376899737325,996,3.27301060455247,0.996,999,"Pelvoux","mpd","Spermatophyta",1,"Ecrins NP"
"126",164,263.341607466183,281.189422695998,7.84385142820853,13,-2.27538925146259,0.013,999,"Persistent","mpd","Spermatophyta",1,"Ecrins NP"
