"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,107.874632469369,14.2587177679053,1,-3.34571468107385,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.530670257803,32.1113947234665,124,-1.20121002497643,0.124,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.916786386447,16.3258059267322,25,-1.96523342749207,0.025,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.323633135371,24.9872673438592,17,-2.03086915623075,0.017,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.815653231481,15.7847064252217,6,-2.60828056426163,0.006,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.3884069909493,7.35356691701252,1,-4.43844116525821,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.9141191727211,10.963422724058,1,-3.43149398718678,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.56756861389,18.0872388160518,12,-2.20613017710022,0.012,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.8622231935269,10.6393610563479,126,-1.12219041984162,0.126,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.465023546046,25.9725449788522,881,1.15517755300389,0.881,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.2336133405173,4.64512060026074,1,-4.24337200051802,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,121.001021476606,17.0901425208583,1,-2.89114774393661,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.4922099276577,7.05876733863331,8,-2.63100843627656,0.008,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0477708745279,4.90662367824605,1,-2.87157914793073,0.001,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.634951802377,14.1790898347914,6,-2.31104416497685,0.006,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.2971437319688,9.10774102534831,1,-3.79612494833921,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.988159126303,3.65099922449652,1,-3.55598364392789,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.6016904223641,6.96525901364442,3,-2.6449747583893,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,62.8603977034177,14.8004887681371,147,-1.07501664948579,0.147,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,107.310925315315,42.1960482149546,43.5,-1.73954788233703,0.0435,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,70.746083787988,20.1231172074907,29,-1.8553558279773,0.029,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,87.7873566189523,27.2265753028128,107,-1.39687536396433,0.107,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,79.9415697182182,22.9799786718302,585,0.180872971691525,0.585,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.6529291978645,9.13570387860714,248,-0.748334843383757,0.248,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.3584481600692,10.2063196094274,19,-2.11785839878635,0.019,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.7813827131131,19.9574061368839,122,-1.17382363982752,0.122,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.3366713265265,11.1389220375715,543,0.158904090315311,0.543,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.080223269269,41.6073204476713,238,-0.360923248786375,0.238,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.4965359936722,3.93836100150214,59,-1.64009777121789,0.059,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,71.3957002758759,19.1861256342806,651.5,0.366606487323142,0.6515,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.6233989325576,6.9113627667474,935,1.43973612234875,0.935,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9075722888049,3.62614044633366,168,-0.976518356242936,0.168,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.7001283531532,10.9989586278562,520,0.0732607216837856,0.52,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.4528018359128,8.55617763838384,96,-1.37820985874269,0.096,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8920722129309,2.83482653585869,162,-1.01962010706671,0.162,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.0721416401958,6.53818243327404,128,-1.16923500213174,0.128,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.0082097215215,14.1698239796184,67,-1.44814043216323,0.067,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,71.6942963229897,21.6104565788888,840,1.03303904117814,0.84,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,137.18571903003,53.0583317537178,874.5,0.741776657295907,0.8745,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,74.785826298632,21.6885948897497,271,-0.640253646485021,0.271,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.3906586067178,8.44756972478963,73,-1.44471213534857,0.073,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.8777458816999,13.0542205057356,284,-0.55521078178697,0.284,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.974217718385,21.2817903577079,220,-0.820106732486307,0.22,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.7903930422645,15.1580072305085,291,-0.570619828528659,0.291,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,108.047795988322,37.4150669744338,794.5,0.715125861727345,0.7945,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.44207470138,5.79978238335788,148,-1.07161400411202,0.148,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.587358019292,12.6074283325934,37,-1.71204357353786,0.037,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.6642303465283,7.26444386574654,51,-1.5754255639258,0.051,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.7186603347831,5.44312017908223,71,-1.49887407960039,0.071,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,80.1457451577578,25.3513400564067,517,0.0916346369491095,0.517,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.2478500869441,10.1664127079703,354,-0.396547152994775,0.354,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.1681676645294,4.31930035340815,55,-1.5642291270518,0.055,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,39.8166243771867,7.43399468474624,111,-1.23791590182496,0.111,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,83.4530527377377,36.2450609889105,140,-1.09634318865943,0.14,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
