"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.387866708233,14.4503838589479,1,-3.33685499837954,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.720667698153,33.498385600328,121,-1.12729392839107,0.121,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.638191451664,16.2352174169369,21,-1.95903903140828,0.021,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.012951926574,25.3688557969911,10,-2.02749346481913,0.01,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.954140239295,14.9399058176424,2,-2.7650395185566,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.1192444941608,7.474012820053,1,-4.33090127064183,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.2901060063289,10.4964569746046,1,-3.52470420063754,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.851106793552,17.9992699988048,6,-2.23266507779712,0.006,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.0996728921143,10.1183952425705,116,-1.20343576795917,0.116,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.872638289039,25.8419675977768,867,1.14524120885853,0.867,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4945866021998,4.72103195649099,1,-4.23041998866343,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.891328346314,16.765344184196,1,-2.88096882066841,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.5342538236336,7.02854380138142,4,-2.64830395024005,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0136991334268,4.92424471334888,2,-2.85438423927036,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.22143432017,13.9887009743727,3,-2.38442335755668,0.003,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.4988878840419,8.97201931325176,1,-3.87603569132381,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.6488466932979,3.64369133473007,1,-3.46999235988649,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.8171598622117,6.92811580948137,1,-2.69025579668766,0.001,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,60.9128992797083,15.4914344502051,188,-0.901354452839615,0.188,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.145314750751,43.2377417467085,65.5,-1.60129629702554,0.0655,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,72.2391786778779,19.3349323643487,19,-2.00821171474452,0.019,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,85.3910626569903,27.4280338481372,120,-1.2992487365651,0.12,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.1388764236737,23.5862463881538,604,0.252653611272344,0.604,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,45.9731821121121,9.15181481396804,283,-0.672742900790403,0.283,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.5798372905633,10.4260419794946,20,-2.09446009127583,0.02,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,71.2762381371371,20.1772874963168,123,-1.1855573025613,0.123,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.4140439183183,11.8625754169963,550,0.142688043884342,0.55,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,106.784541747748,42.2343977663367,200.5,-0.443272989266341,0.2005,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.646025953096,4.05550189787274,51,-1.6295854931557,0.051,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
