"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.308029726426,14.0596046471419,1,-3.42392263755527,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.37028479798,32.8136618689189,125,-1.17061436030594,0.125,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.319472674796,15.9660657515499,12,-2.03473456340724,0.012,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.634937995466,24.9238259277417,14,-2.0485288075456,0.014,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.130173420365,15.6100247986287,3,-2.65761673703486,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.8197253447719,7.4086549297615,1,-4.32867946662543,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.4581198150731,10.7872800088798,1,-3.44525401846905,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.430892959649,18.1526220565167,11,-2.24574320951254,0.011,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.5437935400162,10.1368929536175,134,-1.14640249732656,0.134,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.340500610611,26.7458421989226,867,1.12643392065638,0.867,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3269887515747,4.7331440144533,1,-4.18418498248902,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.827814668992,17.9070208772932,1,-2.74958746753655,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.5936006076476,6.99594352359173,2,-2.66912776449357,0.002,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0758823066333,4.9378190129679,2,-2.85913064780686,0.002,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.943457920946,14.2642103960773,6,-2.31888117375513,0.006,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.1286585748643,8.84842205658087,1,-3.88833597134351,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8718343938264,3.63298814575469,2,-3.54159393799882,0.002,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.3374938799188,6.92604956341603,4,-2.62180303043219,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,60.1948571048191,15.0737363881216,211,-0.878695958761344,0.211,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.121052753754,41.3137154458415,51,-1.67528320817537,0.051,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.8771757485486,20.131330394869,22,-1.91078453306558,0.022,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,89.77580533667,27.2826443460475,76,-1.4668879048425,0.076,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.5630093435936,23.7242600524986,617,0.233306218788623,0.617,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.5119300764932,8.85972468692327,241,-0.755730753090892,0.241,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.9804232074802,10.2118911985398,17,-2.17760983941099,0.017,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.9279518166166,19.7318969228444,118,-1.19466690449438,0.118,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.1598706155155,10.8268521675209,561,0.179814128276793,0.561,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,105.606121159159,42.8040632157122,214.5,-0.409843034544431,0.2145,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.8343909938152,4.0667036976194,54,-1.67141562463404,0.054,999,"Persistent","mntd","Asterales",0,"Ecrins NP"
"32",5,78.4294584,71.7035286396396,19.863627553771,623.5,0.338605309737771,0.6235,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.2286402217843,7.07483596627731,934,1.46226674230007,0.934,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,26.9244072598405,3.65401508291348,171,-0.973676243382811,0.171,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.0893000143143,11.1697140683921,548,0.126826879990994,0.548,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.5254766062216,8.77366058306968,92,-1.35232985506398,0.092,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8992574492954,2.80267373063263,150,-1.0338810902967,0.15,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.1296482531976,6.20360612357136,124,-1.24156469815893,0.124,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.7835288633634,14.0890429696796,70,-1.51147343429868,0.07,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,72.1966964090757,21.7291528764919,827,1.00427501162273,0.827,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,137.430561523524,52.3285452036812,871,0.747442706924805,0.871,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,73.2278540145145,22.1724010488758,310,-0.556016899297709,0.31,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.2561700528862,7.90034019985471,61,-1.52775926560695,0.061,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.8430112534353,12.8586585641334,292,-0.560953485806355,0.292,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,71.9301955587254,21.7792864933442,247,-0.753436867505898,0.247,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,58.6955941428095,15.3592031019915,320,-0.491865400638812,0.32,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,108.252061473473,36.6001249982056,803,0.725467919244218,0.803,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.2473444554555,5.87492385786283,166,-1.02476183905371,0.166,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.741773950678,12.7165022640125,40,-1.70950172741779,0.04,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.3618872690418,7.10280935002843,59,-1.56870992127501,0.059,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.8678007388423,5.56793252509644,66,-1.49206049376317,0.066,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,80.8348531737738,24.7637326015118,511,0.0659816859000685,0.511,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,48.6557832965108,10.491169636366,340,-0.42315541345302,0.34,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.1368895123772,4.40724445706224,65,-1.5259188217612,0.065,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.6258320332237,7.18225053463033,82,-1.39397363571387,0.082,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,80.5873243833834,35.0365081307379,144,-1.05236792564485,0.144,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,100.425922918919,52.138573845593,773.5,0.794933655144163,0.7735,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,101.110416214214,50.6660034535026,146,-0.792184353973147,0.146,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,52.8721732138388,17.7226873427908,3,-2.44647830490989,0.003,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,59.7417852260594,22.5479807096878,254,-0.697248477745264,0.254,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,65.4781540204204,24.0676430581554,5,-2.2779744359655,0.005,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,34.7914417759524,10.1590530812443,591,0.230984374173366,0.591,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
"70",4,24.6977485,70.021159537037,29.4943319415331,63,-1.53668206918136,0.063,999,"Plat de la Selle","mntd","Rosales",0,"Ecrins NP"
"71",15,25.2958234,37.8085208281615,11.235229053917,140,-1.11370203207376,0.14,999,"Rateau","mntd","Rosales",0,"Ecrins NP"
"72",10,24.5349211,47.0592634781782,16.0133059129491,78,-1.40660164119915,0.078,999,"Rocher de la Selle","mntd","Rosales",0,"Ecrins NP"
"73",3,43.716027,81.3532587200534,35.2070575056201,146.5,-1.06902520081507,0.1465,999,"Rouies","mntd","Rosales",0,"Ecrins NP"
"74",11,10.1878607272727,44.5434925772136,14.6861434331161,2,-2.33932291390207,0.002,999,"Sirac","mntd","Rosales",1,"Ecrins NP"
"75",22,30.5263595,30.1593332169897,8.11657228485116,538,0.0452193697203072,0.538,999,"Summits","mntd","Rosales",0,"Ecrins NP"
"76",12,30.6333796666667,42.1294808842175,13.4729884007494,208,-0.853270326938857,0.208,999,"Under Ice","mntd","Rosales",0,"Ecrins NP"
"77",5,43.6545774,57.4031801121121,13.0402020104748,163,-1.05432436560939,0.163,999,"Barre des Ecrins","mntd","Lamiales",0,"Ecrins NP"
"78",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Lamiales",NA,"Ecrins NP"
"79",5,44.0751634,57.3715393057057,12.9873714802439,158,-1.02379268398782,0.158,999,"Burlan","mntd","Lamiales",0,"Ecrins NP"
"80",2,73.188451,73.353057039039,17.2605950435042,250.5,-0.00953652169141121,0.2505,999,"Choisy","mntd","Lamiales",0,"Ecrins NP"
"82",3,75.80474,66.074732322656,15.6212202279633,590,0.622871167255325,0.59,999,"La Meije","mntd","Lamiales",0,"Ecrins NP"
"83",8,34.60029875,48.0268521273774,9.95838862640263,88,-1.34826565633115,0.088,999,"Lauvitel","mntd","Lamiales",0,"Ecrins NP"
"84",5,62.0815022,57.0940221251251,12.8257732181029,656.5,0.388863890703704,0.6565,999,"Muraillette","mntd","Lamiales",0,"Ecrins NP"
"85",4,60.25545,61.1168132432432,13.5779906486129,478,-0.0634381968241555,0.478,999,"Occidentale Ailefroide","mntd","Lamiales",0,"Ecrins NP"
"86",6,48.8386598333333,53.0023214527861,11.4763089902578,355,-0.362804942162789,0.355,999,"Olan","mntd","Lamiales",0,"Ecrins NP"
"87",2,67.428088,72.7238811071071,18.2956478854468,219.5,-0.289456440147147,0.2195,999,"Pelvoux","mntd","Lamiales",0,"Ecrins NP"
"88",16,23.4475326875,36.561437355981,6.14495570442368,18,-2.13409262804619,0.018,999,"Persistent","mntd","Lamiales",1,"Ecrins NP"
"89",2,81.03732,73.9032746256256,17.2030063407391,861.5,0.414697596052149,0.8615,999,"Plat de la Selle","mntd","Lamiales",0,"Ecrins NP"
"90",9,45.3611046666667,45.7989735231899,9.18695952230227,481,-0.0476619991042983,0.481,999,"Rateau","mntd","Lamiales",0,"Ecrins NP"
"91",11,41.2954855454545,43.1025357005187,8.26422613169601,422,-0.218659330742842,0.422,999,"Rocher de la Selle","mntd","Lamiales",0,"Ecrins NP"
"92",5,69.9099484,57.4729782822823,12.807841665697,791,0.971043399999813,0.791,999,"Rouies","mntd","Lamiales",0,"Ecrins NP"
