"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.783668011161,14.0986388327595,1,-3.4481794652545,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.245986225134,32.9184317032664,124,-1.16311267712475,0.124,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.671662701853,16.3235866583457,24,-2.01174512321893,0.024,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.89043429294,25.563246846526,18,-2.00728303461491,0.018,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.941727863002,15.0854756529756,2,-2.73753500141417,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.8408079793231,7.24341295345557,1,-4.43033902809776,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.6433494974491,10.1654677626536,1,-3.67421847704232,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.511694828794,17.5908343553386,6,-2.26520975540435,0.006,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.8530732149769,10.3762761780364,126,-1.14976113467109,0.126,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.094502165978,26.3375967984908,874,1.19120292462748,0.874,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.2524915973596,4.88746809977719,1,-4.03682490570476,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.670478328522,17.2287867755734,2,-2.79065406467374,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.6929344345946,6.80736636916745,2,-2.75765985060247,0.002,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.3237773987254,5.06127170080524,1,-2.83837059431259,0.001,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.478491238013,13.8963815197873,6,-2.34680101554323,0.006,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.7252800122228,9.35475309997373,1,-3.63475752339061,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.6438131348372,3.75509028006136,1,-3.36571069993839,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.5071150462015,6.84860122672578,1,-2.6762193174639,0.001,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.1706774681825,15.2160716914515,197,-0.934607295457806,0.197,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
