"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.234527451627,14.5555570399843,2,-3.37091161931097,0.002,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.093820564656,31.1733885574998,107,-1.19126220417643,0.107,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.539191225104,16.3824228055137,20,-1.93539287521916,0.02,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.616030721251,25.0556752041093,14,-2.036994322334,0.014,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.511329320432,15.2165350647168,5,-2.75138978041784,0.005,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.764347700513,7.68524460866895,1,-4.16568586371355,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.285085481869,10.4005650992446,1,-3.55671880448369,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.566646354561,18.3851715900344,15,-2.17032954616593,0.015,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.2091577601729,10.3899872564005,117,-1.18251575426592,0.117,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,153.432152430556,25.9496897839215,870,1.11892559453389,0.87,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.1723711283173,4.53271936980988,1,-4.33508692659261,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.215671486131,16.3456102755716,1,-2.97479116303964,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.722906626997,7.10969995734159,2,-2.64460852494645,0.002,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0913900915516,4.98772213989847,1,-2.83363368323199,0.001,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.527587486086,14.3193936084622,13,-2.28090234853134,0.013,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.3468502187187,8.81892584659854,1,-3.92608238444839,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8842914859045,3.61691246009363,1,-3.56077898705105,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.7098645294712,7.21310626664606,4,-2.56908850345508,0.004,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
