"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.592210605055,14.5734324644721,1,-3.32270243287597,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.658102931659,33.1668401915249,119,-1.16682691833719,0.119,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.765707808657,16.3962587462066,16,-2.00856436031736,0.016,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.461659570512,24.8936567070619,13,-2.08422159881227,0.013,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.887572032171,15.1252370696367,1,-2.7267580397113,0.001,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.8371472174779,7.34027827046668,1,-4.37137573810779,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.2746811796797,10.4415380410931,1,-3.54176568796747,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.50715392817,17.8954647110264,9,-2.28227594791796,0.009,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.119816590241,10.4727249141824,117,-1.16464268347834,0.117,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.094050221159,25.9874698625923,886,1.20726928957415,0.886,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3143026426732,4.51270839010278,1,-4.38576178326492,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.996426709096,17.3196037473727,1,-2.79484062864706,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.7077810594595,7.13760437913396,5,-2.63215030583399,0.005,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0339259383717,5.13868267638223,4,-2.73920656158286,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.883522639865,14.1878158848395,11,-2.32714280569045,0.011,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.7040731748196,8.78050406468995,1,-3.98394580931422,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.9589343469376,3.61230890233145,1,-3.58598035139716,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,74.0505189216401,7.12680865933216,1,-2.6479962740823,0.001,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,62.1932840626341,15.324296572453,171,-0.994737874813337,0.171,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,102.174089948949,41.1209029278668,56.5,-1.66010972737389,0.0565,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.7071285661662,19.2649834224382,24,-1.98788583028635,0.024,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,86.9606454884885,27.3672891195338,104,-1.35948507697093,0.104,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
