"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,109.196818581507,14.4332808675238,1,-3.39685674598236,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,172.134130531077,32.2241189469372,119,-1.18470235272965,0.119,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.518321395638,16.2353188151255,16,-2.01323761604866,0.016,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,150.321539543014,24.0958564904318,10,-2.1889148026642,0.01,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,112.64272305956,15.4253589703032,2,-2.65783200822028,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.9498805337108,7.42656357228258,1,-4.33576678436943,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.2922539453163,10.7856457669621,2,-3.43039765338118,0.002,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.215370232405,17.6430518637398,7,-2.24170995451816,0.007,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.5944316029998,10.2414539124026,129,-1.13964262886621,0.129,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.378844937813,26.1931668096354,878,1.1487377521346,0.878,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.2458933151932,4.67436508322277,1,-4.21945105221723,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.562603290097,17.1187468069952,1,-2.86070641492369,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.8411693002603,6.79100306567563,1,-2.78613271224873,0.001,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0585403839172,4.9090570749752,1,-2.87234952359057,0.001,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.972888758183,14.5532787117474,10,-2.27484407046088,0.01,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.1901658739661,8.74304818552369,1,-3.94223437180679,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.8985652468701,3.57502825330574,2,-3.60648888157681,0.002,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.9346637306724,6.97299387989096,3,-2.68979263543175,0.003,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
