"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.72020948496,14.3985287480892,1,-3.37195412353524,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.669101227773,32.8792920104157,120,-1.14695171099873,0.12,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.144007191828,16.0460542583794,18,-2.01365643061254,0.018,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,147.483711903551,25.9921138103221,17,-1.92004196655589,0.017,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.142795634468,15.8737881295795,5,-2.61425219019646,0.005,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.8391526032804,7.66364559603248,1,-4.18718732829883,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.9629546914979,11.0212839849546,1,-3.41790981221359,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.556669665769,18.6759326801515,13,-2.18955085803288,0.013,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,91.248560304924,9.77577238961947,92,-1.26084422496938,0.092,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,151.068155623186,25.7696473306673,891,1.21847879693126,0.891,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4225695961205,4.50843741169072,1,-4.41393084401638,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.247097617941,17.0777818534974,2,-2.8490938431858,0.002,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.806179458979,6.82167624331513,4,-2.76847585188258,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.140425410704,5.03996925060584,3,-2.81398795749912,0.003,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.145230844044,14.3624837727227,5,-2.31706314838435,0.005,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.9342962597202,8.86189732295981,1,-3.86049106757901,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,52.2300127882068,3.57807163403036,1,-3.6960543389989,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
