"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.313837032457,14.2003012146219,1,-3.39040737268892,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,170.321634287105,31.2125050128151,119,-1.16502963386551,0.119,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,117.482803748476,17.2268849615296,24,-1.89529546246484,0.024,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,148.730261431608,25.1414771510338,15,-2.03458605618443,0.015,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.236527398565,15.4754585622674,2,-2.68759836622711,0.002,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,76.0096773640098,7.54685020221054,1,-4.27458391575875,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,90.6921406265136,10.5353623710117,1,-3.45493010383176,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,122.160622928204,17.6040866703282,10,-2.24356187437972,0.01,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.9010152594181,10.2985257584873,138,-1.16309667980288,0.138,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,150.561209468906,26.0069715282444,880,1.22685238442476,0.88,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.4164280603164,4.76431871144239,1,-4.17557905313856,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,119.64979791795,17.2856696254143,1,-2.7802743240806,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,75.1554118713313,7.25049737218771,4,-2.652904673149,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.0577908373907,5.07783585395859,4,-2.77672981356131,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,108.387103091817,14.496557143964,12,-2.24333638627828,0.012,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,84.312531870344,8.78196288824106,1,-3.93869929853921,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.7295156415578,3.72314606502625,2,-3.41760699669679,0.002,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.6005987092529,6.93543028078635,2,-2.65619317299707,0.002,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,62.062558999142,15.5992400675109,174,-0.968824960484802,0.174,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,106.619990514515,42.5046788813848,50,-1.71066135371649,0.05,999,"Brevoort","mntd","Asterales",1,"Ecrins NP"
"22",5,33.410541,70.7621103593594,19.9832664549488,33,-1.869142336843,0.033,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.0798846119453,26.7384049072287,94,-1.43331886892965,0.094,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.2738989209209,23.866102767668,613.5,0.244033468127405,0.6135,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.3636903873874,9.2814364570307,246,-0.70542170396061,0.246,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,48.4846016462826,10.2513273282278,24,-2.1208661567044,0.024,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,72.3201672564565,20.5997157949666,118,-1.21192252868637,0.118,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.5216467648649,11.3985674935941,550,0.139056494250345,0.55,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,103.875456215215,43.0012566528698,224,-0.367716747044413,0.224,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.6727885706063,4.11622636323287,48,-1.61204683421192,0.048,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.1027407657658,19.8674029788234,645.5,0.368780843779317,0.6455,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.5603459074074,7.02408864686084,927,1.42560724366254,0.927,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.0965858885337,3.5293523492689,151,-1.0568529120254,0.151,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.3312457843844,10.8040287532455,552,0.108725572880649,0.552,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.3702508674829,8.4109210042949,85,-1.3921968117362,0.085,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.7952511818228,2.81839591387061,162,-0.991211025800552,0.162,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,37.1065515853631,6.46016103829696,123,-1.18868270480431,0.123,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,56.6235137712713,14.2145972392497,65,-1.48686584048348,0.065,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,72.8529020278612,21.0830991649586,835,1.00392449294098,0.835,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,137.061695625626,53.3840595339756,868.5,0.739573867537124,0.8685,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,71.9995817242242,21.2331888516822,318,-0.522764501763073,0.318,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,42.8172591269047,8.4317444610322,78,-1.37941882246865,0.078,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.6347152357812,12.2988037993111,288,-0.569552408591368,0.288,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,72.5035387372372,21.2747556106806,239,-0.79825408485749,0.239,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.3003524263152,15.9199957063897,323,-0.512526449205306,0.323,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,107.697971354688,37.7999272952472,798.5,0.717099438673265,0.7985,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.2690439573145,5.72166013557038,144,-1.05600422527381,0.144,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.9703619471289,12.5703205415039,32,-1.74756646109077,0.032,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.2591901079716,7.2164774870084,57,-1.52976994040631,0.057,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.8342757196507,5.63838106081514,75,-1.46747214212719,0.075,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
"54",5,82.468806,81.7484279947948,24.9443451555536,513,0.0288794113741174,0.513,999,"Rouies","mntd","Poales",0,"Ecrins NP"
"55",14,44.2163880714286,47.752631469398,9.99288527829008,377,-0.353876112803178,0.377,999,"Sirac","mntd","Poales",0,"Ecrins NP"
"56",37,24.4117922432432,31.0269616864703,4.43265677331348,69,-1.49237123051196,0.069,999,"Summits","mntd","Poales",0,"Ecrins NP"
"57",21,30.6139641428571,40.3584067943181,7.29725912569323,93,-1.33535653368144,0.093,999,"Under Ice","mntd","Poales",0,"Ecrins NP"
"58",3,43.716027,79.3914518575242,36.3297639187805,173,-0.981988898614393,0.173,999,"Barre des Ecrins","mntd","Rosales",0,"Ecrins NP"
"59",0,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Rosales",NA,"Ecrins NP"
"60",2,141.87263,102.936409587588,50.2113028295185,778,0.775447323974282,0.778,999,"Burlan","mntd","Rosales",0,"Ecrins NP"
"61",1,NA,NA,NA,NA,NA,NA,999,"Choisy","mntd","Rosales",NA,"Ecrins NP"
"63",2,60.973601,96.8239485095095,51.4618374596683,170.5,-0.696639476536495,0.1705,999,"La Meije","mntd","Rosales",0,"Ecrins NP"
"64",8,9.514003125,52.9762722598849,18.6070683184061,2,-2.33579349477059,0.002,999,"Lauvitel","mntd","Rosales",1,"Ecrins NP"
"65",6,44.02024,59.375512190357,21.3845423152094,235,-0.718054750203181,0.235,999,"Muraillette","mntd","Rosales",0,"Ecrins NP"
"66",1,NA,NA,NA,NA,NA,NA,999,"Occidentale Ailefroide","mntd","Rosales",NA,"Ecrins NP"
"67",5,10.6526784,64.964901385986,24.1295275457445,3,-2.25086143452338,0.003,999,"Olan","mntd","Rosales",1,"Ecrins NP"
"68",0,NA,NA,NA,NA,NA,NA,999,"Pelvoux","mntd","Rosales",NA,"Ecrins NP"
"69",17,37.1380242941176,35.5494101676971,10.2734263443506,586,0.154633330027631,0.586,999,"Persistent","mntd","Rosales",0,"Ecrins NP"
"70",4,24.6977485,71.5375361796797,27.2816971601695,36,-1.71689420217099,0.036,999,"Plat de la Selle","mntd","Rosales",1,"Ecrins NP"
"71",15,25.2958234,37.273621320654,10.8555491088582,146,-1.10338019758761,0.146,999,"Rateau","mntd","Rosales",0,"Ecrins NP"
"72",10,24.5349211,46.1439064597598,14.6097756317704,71,-1.47907715384546,0.071,999,"Rocher de la Selle","mntd","Rosales",0,"Ecrins NP"
"73",3,43.716027,81.836458313647,34.1306176005296,124,-1.11689837435158,0.124,999,"Rouies","mntd","Rosales",0,"Ecrins NP"
"74",11,10.1878607272727,44.6940501780872,14.3630420969176,4,-2.40242904100515,0.004,999,"Sirac","mntd","Rosales",1,"Ecrins NP"
"75",22,30.5263595,30.2684101312221,7.59432015151434,535,0.0339660909247331,0.535,999,"Summits","mntd","Rosales",0,"Ecrins NP"
"76",12,30.6333796666667,42.4610849027361,13.8184126901565,194,-0.855938051734034,0.194,999,"Under Ice","mntd","Rosales",0,"Ecrins NP"
"77",5,43.6545774,57.2907252398398,12.6422121887828,150,-1.07862038986649,0.15,999,"Barre des Ecrins","mntd","Lamiales",0,"Ecrins NP"
"78",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Lamiales",NA,"Ecrins NP"
"79",5,44.0751634,57.2382600686687,12.8501549433062,160,-1.02435314801597,0.16,999,"Burlan","mntd","Lamiales",0,"Ecrins NP"
"80",2,73.188451,72.2447684474474,19.0464570038161,267,0.0495463566984392,0.267,999,"Choisy","mntd","Lamiales",0,"Ecrins NP"
"82",3,75.80474,66.1156095722389,15.6072739353591,607,0.620808634992295,0.607,999,"La Meije","mntd","Lamiales",0,"Ecrins NP"
"83",8,34.60029875,49.0474846164915,10.1851309396928,84,-1.41845853058097,0.084,999,"Lauvitel","mntd","Lamiales",0,"Ecrins NP"
"84",5,62.0815022,57.2165995391391,12.7014817809387,656,0.383018512703115,0.656,999,"Muraillette","mntd","Lamiales",0,"Ecrins NP"
"85",4,60.25545,61.4160839512012,14.2026012390387,474,-0.0817198153821969,0.474,999,"Occidentale Ailefroide","mntd","Lamiales",0,"Ecrins NP"
"86",6,48.8386598333333,53.3103118823824,11.5732391828005,325,-0.386378608306528,0.325,999,"Olan","mntd","Lamiales",0,"Ecrins NP"
"87",2,67.428088,73.4514655445445,17.0991279101939,211,-0.35226226601613,0.211,999,"Pelvoux","mntd","Lamiales",0,"Ecrins NP"
"88",16,23.4475326875,36.7429302239114,6.00113406618413,12,-2.21548083908504,0.012,999,"Persistent","mntd","Lamiales",1,"Ecrins NP"
"89",2,81.03732,72.0938541071071,18.6608477899663,881.5,0.47926364297884,0.8815,999,"Plat de la Selle","mntd","Lamiales",0,"Ecrins NP"
"90",9,45.3611046666667,45.84034180892,9.31889275635515,473,-0.0514264038425107,0.473,999,"Rateau","mntd","Lamiales",0,"Ecrins NP"
"91",11,41.2954855454545,42.9399766049686,8.05208988970169,425,-0.204231582364387,0.425,999,"Rocher de la Selle","mntd","Lamiales",0,"Ecrins NP"
"92",5,69.9099484,57.0686928560561,13.0203035231193,812,0.98624855566098,0.812,999,"Rouies","mntd","Lamiales",0,"Ecrins NP"
"93",6,70.5804816666667,52.8570277317317,12.0583980903254,928,1.46980169357276,0.928,999,"Sirac","mntd","Lamiales",0,"Ecrins NP"
"94",21,24.5402206666667,32.696082016874,4.99293051405261,45,-1.63348184543179,0.045,999,"Summits","mntd","Lamiales",1,"Ecrins NP"
"95",9,34.9295493333333,46.5300740159048,9.15073139429101,107,-1.26771557187318,0.107,999,"Under Ice","mntd","Lamiales",0,"Ecrins NP"
"96",5,74.5181156,78.3913630008008,20.218820158926,399,-0.191566440096698,0.399,999,"Barre des Ecrins","mntd","Caryophyllales",0,"Ecrins NP"
"97",2,75.163557,118.296042487487,54.2399008481776,263.5,-0.795216894076174,0.2635,999,"Brevoort","mntd","Caryophyllales",0,"Ecrins NP"
"98",3,73.497654,97.7346018805472,33.0658401606405,234.5,-0.732990535331909,0.2345,999,"Burlan","mntd","Caryophyllales",0,"Ecrins NP"
"99",2,75.163557,117.97832071972,54.290907649385,267.5,-0.788617571034562,0.2675,999,"Choisy","mntd","Caryophyllales",0,"Ecrins NP"
