"","ntaxa","obs","rand.mean","rand.sd","obs.rank","obs.z","obs.p","runs","summits","metric","clade","sig","pool"
"1",40,60.1690311,108.580709972147,14.0511456371164,1,-3.44539015696107,0.001,999,"Barre des Ecrins","mntd","Spermatophyta",1,"Ecrins NP"
"2",11,133.958141,171.717313572664,32.0958523122052,113,-1.17645022183458,0.113,999,"Brevoort","mntd","Spermatophyta",0,"Ecrins NP"
"3",33,84.8327668484848,116.498117580672,16.5851674759039,27,-1.90925721902974,0.027,999,"Burlan","mntd","Spermatophyta",1,"Ecrins NP"
"4",17,97.5777625882353,149.141992917977,27.1505549146021,20,-1.89919618556339,0.02,999,"Choisy","mntd","Spermatophyta",1,"Ecrins NP"
"6",36,71.64471025,113.442520695306,15.2767390601406,3,-2.73604270392779,0.003,999,"La Meije","mntd","Spermatophyta",1,"Ecrins NP"
"7",96,43.750032875,75.9029978746038,7.58946748961268,1,-4.23652450499457,0.001,999,"Lauvitel","mntd","Spermatophyta",1,"Ecrins NP"
"8",62,54.293200016129,91.3290975647906,10.7411436652783,1,-3.44804042314261,0.001,999,"Muraillette","mntd","Spermatophyta",1,"Ecrins NP"
"9",29,82.6647652413793,123.19339945152,17.8031414999816,9,-2.27648778785379,0.009,999,"Occidentale Ailefroide","mntd","Spermatophyta",1,"Ecrins NP"
"10",63,78.9228341428571,90.7843778235537,10.3455817257689,120,-1.14653230674808,0.12,999,"Olan","mntd","Spermatophyta",0,"Ecrins NP"
"11",16,182.4679245,152.563238177177,26.4820736158698,862,1.12924262490162,0.862,999,"Pelvoux","mntd","Spermatophyta",0,"Ecrins NP"
"12",164,39.5226386463415,59.3630091637552,4.80780610420378,1,-4.12669938999121,0.001,999,"Persistent","mntd","Spermatophyta",1,"Ecrins NP"
"13",31,71.590894483871,120.178319992832,18.4415433890718,1,-2.63467240696094,0.001,999,"Plat de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"14",100,55.92053351,74.9157779181482,7.39781277952653,4,-2.56768385119417,0.004,999,"Rateau","mntd","Spermatophyta",1,"Ecrins NP"
"15",150,47.9580126333333,62.2751020967301,4.98664918591714,4,-2.87108415483283,0.004,999,"Rocher de la Selle","mntd","Spermatophyta",1,"Ecrins NP"
"16",40,75.866448975,109.468305650175,14.2820400565993,9,-2.35273508140379,0.009,999,"Rouies","mntd","Spermatophyta",1,"Ecrins NP"
"17",76,49.7230208026316,83.6708307175333,8.8467892101388,1,-3.83730290261647,0.001,999,"Sirac","mntd","Spermatophyta",1,"Ecrins NP"
"18",215,39.0052656,51.951125898843,3.59182499235287,1,-3.60425697978194,0.001,999,"Summits","mntd","Spermatophyta",1,"Ecrins NP"
"19",103,55.1787561456311,73.4982733342955,7.12110703804545,2,-2.57256590734979,0.002,999,"Under Ice","mntd","Spermatophyta",1,"Ecrins NP"
"20",7,46.9496258571429,61.3021493916774,15.4754351373596,189,-0.927439093449838,0.189,999,"Barre des Ecrins","mntd","Asterales",0,"Ecrins NP"
"21",2,33.908879,103.861484774775,42.7102847714404,64,-1.63783983527899,0.064,999,"Brevoort","mntd","Asterales",0,"Ecrins NP"
"22",5,33.410541,71.2905453513514,20.4301810281689,28,-1.85411985821971,0.028,999,"Burlan","mntd","Asterales",1,"Ecrins NP"
"23",3,49.7552243333333,88.1378088174842,27.3947434240151,100,-1.40109304511695,0.1,999,"Choisy","mntd","Asterales",0,"Ecrins NP"
"25",4,84.09802675,78.4529983893894,23.8000603737893,599,0.237185463900226,0.599,999,"La Meije","mntd","Asterales",0,"Ecrins NP"
"26",12,39.8163636666667,46.3476780770771,9.20483991877669,239,-0.709552199499675,0.239,999,"Lauvitel","mntd","Asterales",0,"Ecrins NP"
"27",11,26.7429084545455,49.1725005177905,10.3124938765219,16,-2.17499203701926,0.016,999,"Muraillette","mntd","Asterales",1,"Ecrins NP"
"28",5,47.3549076,70.737610947948,20.5253594278196,134,-1.13921042065922,0.134,999,"Occidentale Ailefroide","mntd","Asterales",0,"Ecrins NP"
"29",10,53.1066916,51.501397329029,10.9894821891459,541,0.146075515055339,0.541,999,"Olan","mntd","Asterales",0,"Ecrins NP"
"30",2,88.063174,102.165586091091,41.0400163175377,238.5,-0.343625888985446,0.2385,999,"Pelvoux","mntd","Asterales",0,"Ecrins NP"
"31",28,22.0372388928571,28.609904488417,3.86587580322033,47,-1.70017505220543,0.047,999,"Persistent","mntd","Asterales",1,"Ecrins NP"
"32",5,78.4294584,71.9037381133133,20.0902305923099,634.5,0.324820576682908,0.6345,999,"Plat de la Selle","mntd","Asterales",0,"Ecrins NP"
"33",16,49.5739375625,39.4805230712588,6.83018226145627,934,1.47776649361173,0.934,999,"Rateau","mntd","Asterales",0,"Ecrins NP"
"34",31,23.3665795806452,27.0653083955891,3.65678794451025,162,-1.01146931981568,0.162,999,"Rocher de la Selle","mntd","Asterales",0,"Ecrins NP"
"35",10,52.50592,51.8634333414414,10.7338882632043,514,0.0598559108129529,0.514,999,"Rouies","mntd","Asterales",0,"Ecrins NP"
"36",13,32.6605934615385,44.1623238662509,9.03617188489389,111,-1.27285431831374,0.111,999,"Sirac","mntd","Asterales",0,"Ecrins NP"
"37",39,21.0016260769231,23.8493029075229,2.85087618772276,152,-0.998877763567316,0.152,999,"Summits","mntd","Asterales",0,"Ecrins NP"
"38",18,29.4274698888889,36.9323710539984,6.11985715789625,129,-1.22631966261275,0.129,999,"Under Ice","mntd","Asterales",0,"Ecrins NP"
"39",10,35.4883147,55.5447346540541,13.7658343336374,72,-1.45697089387785,0.072,999,"Barre des Ecrins","mntd","Poales",0,"Ecrins NP"
"40",1,NA,NA,NA,NA,NA,NA,999,"Brevoort","mntd","Poales",NA,"Ecrins NP"
"41",6,94.0187416666667,74.3089112208876,21.0680183782009,811,0.935533190258314,0.811,999,"Burlan","mntd","Poales",0,"Ecrins NP"
"42",2,176.543151,136.152307329329,53.2614664174144,845.5,0.758350199262717,0.8455,999,"Choisy","mntd","Poales",0,"Ecrins NP"
"44",6,60.8996243333333,72.7561117859526,21.506861877823,300,-0.551288585009475,0.3,999,"La Meije","mntd","Poales",0,"Ecrins NP"
"45",18,31.1863521111111,43.2027858653654,8.37792248207175,79,-1.4342975576545,0.079,999,"Lauvitel","mntd","Poales",0,"Ecrins NP"
"46",11,46.6299019090909,53.5148856576577,12.4558387534084,305,-0.552751515563955,0.305,999,"Muraillette","mntd","Poales",0,"Ecrins NP"
"47",6,55.5208781666667,73.4408644941608,21.8094347201364,235,-0.821662118135913,0.235,999,"Occidentale Ailefroide","mntd","Poales",0,"Ecrins NP"
"48",9,51.1409335555556,59.757964327661,15.4038469931162,297,-0.559407710032194,0.297,999,"Olan","mntd","Poales",0,"Ecrins NP"
"49",3,134.804278,109.680602558225,37.4344837658314,786,0.671137222004566,0.786,999,"Pelvoux","mntd","Poales",0,"Ecrins NP"
"50",28,29.2269466785714,35.3722262309095,5.78951544605726,150,-1.06144972055012,0.15,999,"Persistent","mntd","Poales",0,"Ecrins NP"
"51",11,32.0028913636364,53.6696057561198,12.6528333863563,44,-1.71240019771752,0.044,999,"Plat de la Selle","mntd","Poales",1,"Ecrins NP"
"52",22,28.2196397727273,39.3489992186732,7.20737528658492,51,-1.54416261168764,0.051,999,"Rateau","mntd","Poales",0,"Ecrins NP"
"53",29,26.5601085862069,34.6743074128611,5.35917354975826,62,-1.51407651782806,0.062,999,"Rocher de la Selle","mntd","Poales",0,"Ecrins NP"
